task_id,domain,model_tag,layer,head,seq_len,method,param,frob_rel,kl_mean
TR05,travel,gemma3_4b,27,0,542,monarch,8,1.128789,22.820723
TR05,travel,gemma3_4b,27,1,542,lowrank,2,0.685848,1.904918
TR05,travel,gemma3_4b,27,1,542,lowrank,4,0.504715,1.508925
TR05,travel,gemma3_4b,27,1,542,lowrank,8,0.48188,1.387189
TR05,travel,gemma3_4b,27,1,542,lowrank,16,0.412712,1.108349
TR05,travel,gemma3_4b,27,1,542,banded,2,1.300336,19.433668
TR05,travel,gemma3_4b,27,1,542,banded,5,1.192884,18.205524
TR05,travel,gemma3_4b,27,1,542,banded,10,1.133045,17.507492
TR05,travel,gemma3_4b,27,1,542,banded,20,1.070021,16.349972
TR05,travel,gemma3_4b,27,1,542,sparse_topk,5,0.05314,0.950997
TR05,travel,gemma3_4b,27,1,542,sparse_topk,10,0.025286,0.405872
TR05,travel,gemma3_4b,27,1,542,sparse_topk,20,0.009363,0.121234
TR05,travel,gemma3_4b,27,1,542,sparse_topk,40,0.002073,0.017302
TR05,travel,gemma3_4b,27,1,542,monarch,2,0.638921,6.829789
TR05,travel,gemma3_4b,27,1,542,monarch,4,0.809599,10.602351
TR05,travel,gemma3_4b,27,1,542,monarch,8,0.984671,14.184557
TR05,travel,gemma3_4b,27,2,542,lowrank,2,0.389776,0.706565
TR05,travel,gemma3_4b,27,2,542,lowrank,4,0.334609,0.600844
TR05,travel,gemma3_4b,27,2,542,lowrank,8,0.272121,0.516555
TR05,travel,gemma3_4b,27,2,542,lowrank,16,0.173511,0.376772
TR05,travel,gemma3_4b,27,2,542,banded,2,1.434788,24.460398
TR05,travel,gemma3_4b,27,2,542,banded,5,1.29697,23.358196
TR05,travel,gemma3_4b,27,2,542,banded,10,1.195829,22.307844
TR05,travel,gemma3_4b,27,2,542,banded,20,1.109186,20.956347
TR05,travel,gemma3_4b,27,2,542,sparse_topk,5,0.06947,1.097515
TR05,travel,gemma3_4b,27,2,542,sparse_topk,10,0.036222,0.522992
TR05,travel,gemma3_4b,27,2,542,sparse_topk,20,0.015493,0.192342
TR05,travel,gemma3_4b,27,2,542,sparse_topk,40,0.004201,0.037387
TR05,travel,gemma3_4b,27,2,542,monarch,2,0.724938,9.67983
TR05,travel,gemma3_4b,27,2,542,monarch,4,0.912808,14.773632
TR05,travel,gemma3_4b,27,2,542,monarch,8,1.05216,18.718897
TR05,travel,gemma3_4b,27,3,542,lowrank,2,0.365697,1.197478
TR05,travel,gemma3_4b,27,3,542,lowrank,4,0.351615,1.144892
TR05,travel,gemma3_4b,27,3,542,lowrank,8,0.336562,1.109348
TR05,travel,gemma3_4b,27,3,542,lowrank,16,0.30982,1.022405
TR05,travel,gemma3_4b,27,3,542,banded,2,1.215969,21.51309
TR05,travel,gemma3_4b,27,3,542,banded,5,1.199158,21.262928
TR05,travel,gemma3_4b,27,3,542,banded,10,1.182866,21.04067
TR05,travel,gemma3_4b,27,3,542,banded,20,1.165728,20.614191
TR05,travel,gemma3_4b,27,3,542,sparse_topk,5,0.003649,0.032747
TR05,travel,gemma3_4b,27,3,542,sparse_topk,10,0.001884,0.01187
TR05,travel,gemma3_4b,27,3,542,sparse_topk,20,0.001246,0.002271
TR05,travel,gemma3_4b,27,3,542,sparse_topk,40,0.001184,0.000176
TR05,travel,gemma3_4b,27,3,542,monarch,2,0.820294,10.509398
TR05,travel,gemma3_4b,27,3,542,monarch,4,1.025044,16.142038
TR05,travel,gemma3_4b,27,3,542,monarch,8,1.124307,19.081381
TR05,travel,gemma3_4b,27,4,542,lowrank,2,0.334894,0.80252
TR05,travel,gemma3_4b,27,4,542,lowrank,4,0.324993,0.773627
TR05,travel,gemma3_4b,27,4,542,lowrank,8,0.308783,0.723136
TR05,travel,gemma3_4b,27,4,542,lowrank,16,0.271933,0.607731
TR05,travel,gemma3_4b,27,4,542,banded,2,1.224457,23.651083
TR05,travel,gemma3_4b,27,4,542,banded,5,1.219781,23.519003
TR05,travel,gemma3_4b,27,4,542,banded,10,1.206613,23.38368
TR05,travel,gemma3_4b,27,4,542,banded,20,1.196107,23.070396
TR05,travel,gemma3_4b,27,4,542,sparse_topk,5,0.001249,0.004474
TR05,travel,gemma3_4b,27,4,542,sparse_topk,10,0.001117,0.001218
TR05,travel,gemma3_4b,27,4,542,sparse_topk,20,0.001102,0.00018
TR05,travel,gemma3_4b,27,4,542,sparse_topk,40,0.001102,1.1e-05
TR05,travel,gemma3_4b,27,4,542,monarch,2,0.876531,12.674035
TR05,travel,gemma3_4b,27,4,542,monarch,4,1.09522,19.315887
TR05,travel,gemma3_4b,27,4,542,monarch,8,1.167876,21.738916
TR05,travel,gemma3_4b,27,5,542,lowrank,2,0.487475,1.739458
TR05,travel,gemma3_4b,27,5,542,lowrank,4,0.477985,1.701723
TR05,travel,gemma3_4b,27,5,542,lowrank,8,0.460673,1.637075
TR05,travel,gemma3_4b,27,5,542,lowrank,16,0.432686,1.52712
TR05,travel,gemma3_4b,27,5,542,banded,2,1.161365,19.002033
TR05,travel,gemma3_4b,27,5,542,banded,5,1.158062,18.890139
TR05,travel,gemma3_4b,27,5,542,banded,10,1.145874,18.671843
TR05,travel,gemma3_4b,27,5,542,banded,20,1.136835,18.383129
TR05,travel,gemma3_4b,27,5,542,sparse_topk,5,0.001675,0.010021
TR05,travel,gemma3_4b,27,5,542,sparse_topk,10,0.001278,0.002551
TR05,travel,gemma3_4b,27,5,542,sparse_topk,20,0.001212,0.00033
TR05,travel,gemma3_4b,27,5,542,sparse_topk,40,0.001205,1.5e-05
TR05,travel,gemma3_4b,27,5,542,monarch,2,0.840401,10.001534
TR05,travel,gemma3_4b,27,5,542,monarch,4,1.042796,15.197882
TR05,travel,gemma3_4b,27,5,542,monarch,8,1.103086,17.082266
TR05,travel,gemma3_4b,27,6,542,lowrank,2,0.413476,1.193658
TR05,travel,gemma3_4b,27,6,542,lowrank,4,0.352877,1.018935
TR05,travel,gemma3_4b,27,6,542,lowrank,8,0.320572,0.900963
TR05,travel,gemma3_4b,27,6,542,lowrank,16,0.277214,0.727175
TR05,travel,gemma3_4b,27,6,542,banded,2,1.441501,22.781353
TR05,travel,gemma3_4b,27,6,542,banded,5,1.31101,21.845997
TR05,travel,gemma3_4b,27,6,542,banded,10,1.21979,20.804426
TR05,travel,gemma3_4b,27,6,542,banded,20,1.142947,19.417397
TR05,travel,gemma3_4b,27,6,542,sparse_topk,5,0.073951,1.298795
TR05,travel,gemma3_4b,27,6,542,sparse_topk,10,0.034804,0.576541
TR05,travel,gemma3_4b,27,6,542,sparse_topk,20,0.01181,0.166074
TR05,travel,gemma3_4b,27,6,542,sparse_topk,40,0.002439,0.021523
TR05,travel,gemma3_4b,27,6,542,monarch,2,0.677873,8.025498
TR05,travel,gemma3_4b,27,6,542,monarch,4,0.889586,13.211409
TR05,travel,gemma3_4b,27,6,542,monarch,8,1.066537,17.022728
TR05,travel,gemma3_4b,27,7,542,lowrank,2,0.466345,1.341931
TR05,travel,gemma3_4b,27,7,542,lowrank,4,0.449101,1.283408
TR05,travel,gemma3_4b,27,7,542,lowrank,8,0.398574,1.123859
TR05,travel,gemma3_4b,27,7,542,lowrank,16,0.32399,0.91335
TR05,travel,gemma3_4b,27,7,542,banded,2,1.360019,21.17137
TR05,travel,gemma3_4b,27,7,542,banded,5,1.248819,20.295694
TR05,travel,gemma3_4b,27,7,542,banded,10,1.168326,19.375103
TR05,travel,gemma3_4b,27,7,542,banded,20,1.09419,18.041985
TR05,travel,gemma3_4b,27,7,542,sparse_topk,5,0.080842,1.283725
TR05,travel,gemma3_4b,27,7,542,sparse_topk,10,0.041941,0.630075
TR05,travel,gemma3_4b,27,7,542,sparse_topk,20,0.01666,0.223215
TR05,travel,gemma3_4b,27,7,542,sparse_topk,40,0.003911,0.038071
TR05,travel,gemma3_4b,27,7,542,monarch,2,0.702909,8.090712
TR05,travel,gemma3_4b,27,7,542,monarch,4,0.885016,12.634906
TR05,travel,gemma3_4b,27,7,542,monarch,8,1.024432,15.777877
TR05,travel,gemma3_4b,28,0,542,lowrank,2,0.599635,1.746312
TR05,travel,gemma3_4b,28,0,542,lowrank,4,0.500697,1.489541
TR05,travel,gemma3_4b,28,0,542,lowrank,8,0.47231,1.370272
TR05,travel,gemma3_4b,28,0,542,lowrank,16,0.410126,1.10716
TR05,travel,gemma3_4b,28,0,542,banded,2,1.305309,19.259531
TR05,travel,gemma3_4b,28,0,542,banded,5,1.204799,18.073149
TR05,travel,gemma3_4b,28,0,542,banded,10,1.149271,17.367126
TR05,travel,gemma3_4b,28,0,542,banded,20,1.087715,16.308277
TR05,travel,gemma3_4b,28,0,542,sparse_topk,5,0.054404,0.915954
TR05,travel,gemma3_4b,28,0,542,sparse_topk,10,0.027585,0.430557
TR05,travel,gemma3_4b,28,0,542,sparse_topk,20,0.010653,0.143632
TR05,travel,gemma3_4b,28,0,542,sparse_topk,40,0.002386,0.022984
TR05,travel,gemma3_4b,28,0,542,monarch,2,0.623223,6.721001
TR05,travel,gemma3_4b,28,0,542,monarch,4,0.805967,10.678838
TR05,travel,gemma3_4b,28,0,542,monarch,8,0.996432,14.026302
TR05,travel,gemma3_4b,28,1,542,lowrank,2,0.133209,0.323792
TR05,travel,gemma3_4b,28,1,542,lowrank,4,0.124729,0.294052
TR05,travel,gemma3_4b,28,1,542,lowrank,8,0.10247,0.24214
TR05,travel,gemma3_4b,28,1,542,lowrank,16,0.076777,0.192653
TR05,travel,gemma3_4b,28,1,542,banded,2,1.315848,25.938971
TR05,travel,gemma3_4b,28,1,542,banded,5,1.225169,25.583689
TR05,travel,gemma3_4b,28,1,542,banded,10,1.170555,25.185579
TR05,travel,gemma3_4b,28,1,542,banded,20,1.116009,24.403412
TR05,travel,gemma3_4b,28,1,542,sparse_topk,5,0.030008,0.428093
TR05,travel,gemma3_4b,28,1,542,sparse_topk,10,0.014443,0.178482
TR05,travel,gemma3_4b,28,1,542,sparse_topk,20,0.005527,0.052524
TR05,travel,gemma3_4b,28,1,542,sparse_topk,40,0.00162,0.007495
TR05,travel,gemma3_4b,28,1,542,monarch,2,0.756651,12.173496
TR05,travel,gemma3_4b,28,1,542,monarch,4,0.944741,18.525194
TR05,travel,gemma3_4b,28,1,542,monarch,8,1.056969,22.121197
TR05,travel,gemma3_4b,28,2,542,lowrank,2,0.472419,1.961898
TR05,travel,gemma3_4b,28,2,542,lowrank,4,0.465273,1.929497
TR05,travel,gemma3_4b,28,2,542,lowrank,8,0.451919,1.832245
TR05,travel,gemma3_4b,28,2,542,lowrank,16,0.431277,1.694183
TR05,travel,gemma3_4b,28,2,542,banded,2,1.137481,17.07069
TR05,travel,gemma3_4b,28,2,542,banded,5,1.122013,16.818863
TR05,travel,gemma3_4b,28,2,542,banded,10,1.107313,16.561079
TR05,travel,gemma3_4b,28,2,542,banded,20,1.091644,16.209356
TR05,travel,gemma3_4b,28,2,542,sparse_topk,5,0.003475,0.035245
TR05,travel,gemma3_4b,28,2,542,sparse_topk,10,0.001444,0.008066
TR05,travel,gemma3_4b,28,2,542,sparse_topk,20,0.001144,0.000349
TR05,travel,gemma3_4b,28,2,542,sparse_topk,40,0.001143,3e-06
TR05,travel,gemma3_4b,28,2,542,monarch,2,0.769431,8.332099
TR05,travel,gemma3_4b,28,2,542,monarch,4,0.965618,12.855662
TR05,travel,gemma3_4b,28,2,542,monarch,8,1.059175,15.064781
TR05,travel,gemma3_4b,28,3,542,lowrank,2,0.483228,1.830993
TR05,travel,gemma3_4b,28,3,542,lowrank,4,0.476858,1.791588
TR05,travel,gemma3_4b,28,3,542,lowrank,8,0.464435,1.714469
TR05,travel,gemma3_4b,28,3,542,lowrank,16,0.442765,1.578351
TR05,travel,gemma3_4b,28,3,542,banded,2,1.174728,18.282555
TR05,travel,gemma3_4b,28,3,542,banded,5,1.153349,17.945719
TR05,travel,gemma3_4b,28,3,542,banded,10,1.132307,17.635893
TR05,travel,gemma3_4b,28,3,542,banded,20,1.11406,17.230162
TR05,travel,gemma3_4b,28,3,542,sparse_topk,5,0.00237,0.022638
TR05,travel,gemma3_4b,28,3,542,sparse_topk,10,0.001337,0.006213
TR05,travel,gemma3_4b,28,3,542,sparse_topk,20,0.001169,0.000366
TR05,travel,gemma3_4b,28,3,542,sparse_topk,40,0.001164,2e-06
TR05,travel,gemma3_4b,28,3,542,monarch,2,0.760497,8.575744
TR05,travel,gemma3_4b,28,3,542,monarch,4,0.957803,13.225255
TR05,travel,gemma3_4b,28,3,542,monarch,8,1.062253,15.689121
TR05,travel,gemma3_4b,28,4,542,lowrank,2,0.29826,0.773767
TR05,travel,gemma3_4b,28,4,542,lowrank,4,0.287812,0.752914
TR05,travel,gemma3_4b,28,4,542,lowrank,8,0.258522,0.652141
TR05,travel,gemma3_4b,28,4,542,lowrank,16,0.2211,0.538996
TR05,travel,gemma3_4b,28,4,542,banded,2,1.312923,24.189583
TR05,travel,gemma3_4b,28,4,542,banded,5,1.222753,23.014702
TR05,travel,gemma3_4b,28,4,542,banded,10,1.163491,22.175812
TR05,travel,gemma3_4b,28,4,542,banded,20,1.114178,21.387995
TR05,travel,gemma3_4b,28,4,542,sparse_topk,5,0.019913,0.270196
TR05,travel,gemma3_4b,28,4,542,sparse_topk,10,0.009942,0.117233
TR05,travel,gemma3_4b,28,4,542,sparse_topk,20,0.003904,0.035519
TR05,travel,gemma3_4b,28,4,542,sparse_topk,40,0.001371,0.004816
TR05,travel,gemma3_4b,28,4,542,monarch,2,0.793833,11.137292
TR05,travel,gemma3_4b,28,4,542,monarch,4,0.957343,16.147306
TR05,travel,gemma3_4b,28,4,542,monarch,8,1.073707,19.474436
TR05,travel,gemma3_4b,28,5,542,lowrank,2,0.308514,0.94173
TR05,travel,gemma3_4b,28,5,542,lowrank,4,0.292608,0.854514
TR05,travel,gemma3_4b,28,5,542,lowrank,8,0.262107,0.734433
TR05,travel,gemma3_4b,28,5,542,lowrank,16,0.229182,0.630223
TR05,travel,gemma3_4b,28,5,542,banded,2,1.395339,23.160423
TR05,travel,gemma3_4b,28,5,542,banded,5,1.267452,21.865088
TR05,travel,gemma3_4b,28,5,542,banded,10,1.180803,20.681929
TR05,travel,gemma3_4b,28,5,542,banded,20,1.108027,19.42627
TR05,travel,gemma3_4b,28,5,542,sparse_topk,5,0.054275,0.82545
TR05,travel,gemma3_4b,28,5,542,sparse_topk,10,0.027729,0.375753
TR05,travel,gemma3_4b,28,5,542,sparse_topk,20,0.010938,0.120659
TR05,travel,gemma3_4b,28,5,542,sparse_topk,40,0.002588,0.018935
TR05,travel,gemma3_4b,28,5,542,monarch,2,0.762694,9.495968
TR05,travel,gemma3_4b,28,5,542,monarch,4,0.943932,14.409763
TR05,travel,gemma3_4b,28,5,542,monarch,8,1.067795,17.598999
TR05,travel,gemma3_4b,28,6,542,lowrank,2,0.065125,0.145717
TR05,travel,gemma3_4b,28,6,542,lowrank,4,0.057327,0.129162
TR05,travel,gemma3_4b,28,6,542,lowrank,8,0.041362,0.110322
TR05,travel,gemma3_4b,28,6,542,lowrank,16,0.029823,0.086957
TR05,travel,gemma3_4b,28,6,542,banded,2,1.25394,26.534807
TR05,travel,gemma3_4b,28,6,542,banded,5,1.161137,26.227863
TR05,travel,gemma3_4b,28,6,542,banded,10,1.10474,25.767563
TR05,travel,gemma3_4b,28,6,542,banded,20,1.055076,25.065601
TR05,travel,gemma3_4b,28,6,542,sparse_topk,5,0.046155,0.631119
TR05,travel,gemma3_4b,28,6,542,sparse_topk,10,0.029771,0.375706
TR05,travel,gemma3_4b,28,6,542,sparse_topk,20,0.014934,0.167262
TR05,travel,gemma3_4b,28,6,542,sparse_topk,40,0.004381,0.038774
TR05,travel,gemma3_4b,28,6,542,monarch,2,0.731636,12.882193
TR05,travel,gemma3_4b,28,6,542,monarch,4,0.911005,19.398684
TR05,travel,gemma3_4b,28,6,542,monarch,8,1.013908,22.829435
TR05,travel,gemma3_4b,28,7,542,lowrank,2,0.094278,0.164549
TR05,travel,gemma3_4b,28,7,542,lowrank,4,0.074932,0.139334
TR05,travel,gemma3_4b,28,7,542,lowrank,8,0.051114,0.100113
TR05,travel,gemma3_4b,28,7,542,lowrank,16,0.033341,0.072376
TR05,travel,gemma3_4b,28,7,542,banded,2,1.243314,26.605915
TR05,travel,gemma3_4b,28,7,542,banded,5,1.155251,26.233936
TR05,travel,gemma3_4b,28,7,542,banded,10,1.103948,25.853512
TR05,travel,gemma3_4b,28,7,542,banded,20,1.061645,25.163021
TR05,travel,gemma3_4b,28,7,542,sparse_topk,5,0.031713,0.407697
TR05,travel,gemma3_4b,28,7,542,sparse_topk,10,0.019979,0.237836
TR05,travel,gemma3_4b,28,7,542,sparse_topk,20,0.010068,0.104243
TR05,travel,gemma3_4b,28,7,542,sparse_topk,40,0.003166,0.02497
TR05,travel,gemma3_4b,28,7,542,monarch,2,0.742467,13.08135
TR05,travel,gemma3_4b,28,7,542,monarch,4,0.92054,19.673449
TR05,travel,gemma3_4b,28,7,542,monarch,8,1.024029,23.132206
TR05,travel,gemma3_4b,29,0,542,lowrank,2,0.258067,0.623114
TR05,travel,gemma3_4b,29,0,542,lowrank,4,0.229918,0.546783
TR05,travel,gemma3_4b,29,0,542,lowrank,8,0.169509,0.387234
TR05,travel,gemma3_4b,29,0,542,lowrank,16,0.126486,0.31963
TR05,travel,gemma3_4b,29,0,542,banded,2,1.436757,25.221291
TR05,travel,gemma3_4b,29,0,542,banded,5,1.331664,24.796413
TR05,travel,gemma3_4b,29,0,542,banded,10,1.239862,23.992369
TR05,travel,gemma3_4b,29,0,542,banded,20,1.157915,22.798796
TR05,travel,gemma3_4b,29,0,542,sparse_topk,5,0.070871,1.127371
TR05,travel,gemma3_4b,29,0,542,sparse_topk,10,0.036176,0.521094
TR05,travel,gemma3_4b,29,0,542,sparse_topk,20,0.014644,0.18162
TR05,travel,gemma3_4b,29,0,542,sparse_topk,40,0.003217,0.031104
TR05,travel,gemma3_4b,29,0,542,monarch,2,0.744489,10.924975
TR05,travel,gemma3_4b,29,0,542,monarch,4,0.965698,16.988413
TR05,travel,gemma3_4b,29,0,542,monarch,8,1.099127,20.531918
TR05,travel,gemma3_4b,29,1,542,lowrank,2,0.213232,0.409623
TR05,travel,gemma3_4b,29,1,542,lowrank,4,0.15803,0.294578
TR05,travel,gemma3_4b,29,1,542,lowrank,8,0.129446,0.250749
TR05,travel,gemma3_4b,29,1,542,lowrank,16,0.08539,0.191566
TR05,travel,gemma3_4b,29,1,542,banded,2,1.391564,26.106592
TR05,travel,gemma3_4b,29,1,542,banded,5,1.311836,25.809753
TR05,travel,gemma3_4b,29,1,542,banded,10,1.23407,25.131657
TR05,travel,gemma3_4b,29,1,542,banded,20,1.15457,23.973097
TR05,travel,gemma3_4b,29,1,542,sparse_topk,5,0.039885,0.596359
TR05,travel,gemma3_4b,29,1,542,sparse_topk,10,0.019201,0.246856
TR05,travel,gemma3_4b,29,1,542,sparse_topk,20,0.007346,0.074475
TR05,travel,gemma3_4b,29,1,542,sparse_topk,40,0.001869,0.011792
TR05,travel,gemma3_4b,29,1,542,monarch,2,0.74918,11.688011
TR05,travel,gemma3_4b,29,1,542,monarch,4,0.941914,17.667145
TR05,travel,gemma3_4b,29,1,542,monarch,8,1.088361,21.584185
TR05,travel,gemma3_4b,29,2,542,lowrank,2,0.171656,0.373372
TR05,travel,gemma3_4b,29,2,542,lowrank,4,0.136723,0.307351
TR05,travel,gemma3_4b,29,2,542,lowrank,8,0.115057,0.260767
TR05,travel,gemma3_4b,29,2,542,lowrank,16,0.077063,0.193208
TR05,travel,gemma3_4b,29,2,542,banded,2,1.352445,26.07896
TR05,travel,gemma3_4b,29,2,542,banded,5,1.267289,25.761808
TR05,travel,gemma3_4b,29,2,542,banded,10,1.207819,25.268309
TR05,travel,gemma3_4b,29,2,542,banded,20,1.14506,24.44071
TR05,travel,gemma3_4b,29,2,542,sparse_topk,5,0.039728,0.585843
TR05,travel,gemma3_4b,29,2,542,sparse_topk,10,0.019002,0.258603
TR05,travel,gemma3_4b,29,2,542,sparse_topk,20,0.006616,0.076251
TR05,travel,gemma3_4b,29,2,542,sparse_topk,40,0.001543,0.009235
TR05,travel,gemma3_4b,29,2,542,monarch,2,0.734577,11.821939
TR05,travel,gemma3_4b,29,2,542,monarch,4,0.948724,18.234358
TR05,travel,gemma3_4b,29,2,542,monarch,8,1.079482,22.042887
TR05,travel,gemma3_4b,29,3,542,lowrank,2,0.137453,0.302007
TR05,travel,gemma3_4b,29,3,542,lowrank,4,0.108001,0.249945
TR05,travel,gemma3_4b,29,3,542,lowrank,8,0.0907,0.215515
TR05,travel,gemma3_4b,29,3,542,lowrank,16,0.065861,0.166743
TR05,travel,gemma3_4b,29,3,542,banded,2,1.338169,26.18511
TR05,travel,gemma3_4b,29,3,542,banded,5,1.251915,25.90975
TR05,travel,gemma3_4b,29,3,542,banded,10,1.193425,25.460939
TR05,travel,gemma3_4b,29,3,542,banded,20,1.13087,24.663927
TR05,travel,gemma3_4b,29,3,542,sparse_topk,5,0.041445,0.596723
TR05,travel,gemma3_4b,29,3,542,sparse_topk,10,0.020624,0.274891
TR05,travel,gemma3_4b,29,3,542,sparse_topk,20,0.007096,0.07972
TR05,travel,gemma3_4b,29,3,542,sparse_topk,40,0.001568,0.00858
TR05,travel,gemma3_4b,29,3,542,monarch,2,0.724158,11.884617
TR05,travel,gemma3_4b,29,3,542,monarch,4,0.931871,18.459919
TR05,travel,gemma3_4b,29,3,542,monarch,8,1.062604,22.237352
TR05,travel,gemma3_4b,29,4,542,lowrank,2,0.30903,0.654005
TR05,travel,gemma3_4b,29,4,542,lowrank,4,0.241398,0.538981
TR05,travel,gemma3_4b,29,4,542,lowrank,8,0.201194,0.445608
TR05,travel,gemma3_4b,29,4,542,lowrank,16,0.166596,0.351368
TR05,travel,gemma3_4b,29,4,542,banded,2,1.41128,25.471653
TR05,travel,gemma3_4b,29,4,542,banded,5,1.321265,25.126907
TR05,travel,gemma3_4b,29,4,542,banded,10,1.251742,24.534908
TR05,travel,gemma3_4b,29,4,542,banded,20,1.18027,23.496794
TR05,travel,gemma3_4b,29,4,542,sparse_topk,5,0.045531,0.699051
TR05,travel,gemma3_4b,29,4,542,sparse_topk,10,0.021067,0.288463
TR05,travel,gemma3_4b,29,4,542,sparse_topk,20,0.007222,0.079663
TR05,travel,gemma3_4b,29,4,542,sparse_topk,40,0.00155,0.009759
TR05,travel,gemma3_4b,29,4,542,monarch,2,0.719283,10.56094
TR05,travel,gemma3_4b,29,4,542,monarch,4,0.943644,16.91012
TR05,travel,gemma3_4b,29,4,542,monarch,8,1.098642,20.921944
TR05,travel,gemma3_4b,29,5,542,lowrank,2,0.224558,0.494081
TR05,travel,gemma3_4b,29,5,542,lowrank,4,0.213921,0.473097
TR05,travel,gemma3_4b,29,5,542,lowrank,8,0.167723,0.378754
TR05,travel,gemma3_4b,29,5,542,lowrank,16,0.122025,0.294827
TR05,travel,gemma3_4b,29,5,542,banded,2,1.370264,25.682573
TR05,travel,gemma3_4b,29,5,542,banded,5,1.278176,25.348131
TR05,travel,gemma3_4b,29,5,542,banded,10,1.21406,24.82844
TR05,travel,gemma3_4b,29,5,542,banded,20,1.14957,23.92976
TR05,travel,gemma3_4b,29,5,542,sparse_topk,5,0.04962,0.750835
TR05,travel,gemma3_4b,29,5,542,sparse_topk,10,0.024839,0.344026
TR05,travel,gemma3_4b,29,5,542,sparse_topk,20,0.009147,0.10663
TR05,travel,gemma3_4b,29,5,542,sparse_topk,40,0.002073,0.015624
TR05,travel,gemma3_4b,29,5,542,monarch,2,0.73909,11.383095
TR05,travel,gemma3_4b,29,5,542,monarch,4,0.94931,17.68462
TR05,travel,gemma3_4b,29,5,542,monarch,8,1.085002,21.521372
TR05,travel,gemma3_4b,29,6,542,lowrank,2,0.180399,0.40518
TR05,travel,gemma3_4b,29,6,542,lowrank,4,0.160346,0.354986
TR05,travel,gemma3_4b,29,6,542,lowrank,8,0.141613,0.322264
TR05,travel,gemma3_4b,29,6,542,lowrank,16,0.114221,0.269055
TR05,travel,gemma3_4b,29,6,542,banded,2,1.234475,25.344702
TR05,travel,gemma3_4b,29,6,542,banded,5,1.206109,25.130157
TR05,travel,gemma3_4b,29,6,542,banded,10,1.200372,24.985361
TR05,travel,gemma3_4b,29,6,542,banded,20,1.189905,24.534092
TR05,travel,gemma3_4b,29,6,542,sparse_topk,5,0.001421,0.007839
TR05,travel,gemma3_4b,29,6,542,sparse_topk,10,0.001195,0.002683
TR05,travel,gemma3_4b,29,6,542,sparse_topk,20,0.001142,0.000685
TR05,travel,gemma3_4b,29,6,542,sparse_topk,40,0.001134,6.7e-05
TR05,travel,gemma3_4b,29,6,542,monarch,2,0.858499,13.179785
TR05,travel,gemma3_4b,29,6,542,monarch,4,1.061845,19.749199
TR05,travel,gemma3_4b,29,6,542,monarch,8,1.145182,22.664436
TR05,travel,gemma3_4b,29,7,542,lowrank,2,0.22029,0.56518
TR05,travel,gemma3_4b,29,7,542,lowrank,4,0.179823,0.463776
TR05,travel,gemma3_4b,29,7,542,lowrank,8,0.146079,0.369249
TR05,travel,gemma3_4b,29,7,542,lowrank,16,0.11606,0.289559
TR05,travel,gemma3_4b,29,7,542,banded,2,1.23366,24.533979
TR05,travel,gemma3_4b,29,7,542,banded,5,1.154585,23.782616
TR05,travel,gemma3_4b,29,7,542,banded,10,1.123213,23.347498
TR05,travel,gemma3_4b,29,7,542,banded,20,1.102945,22.849409
TR05,travel,gemma3_4b,29,7,542,sparse_topk,5,0.026693,0.30696
TR05,travel,gemma3_4b,29,7,542,sparse_topk,10,0.016349,0.160074
TR05,travel,gemma3_4b,29,7,542,sparse_topk,20,0.008383,0.06747
TR05,travel,gemma3_4b,29,7,542,sparse_topk,40,0.002974,0.016732
TR05,travel,gemma3_4b,29,7,542,monarch,2,0.816569,12.572285
TR05,travel,gemma3_4b,29,7,542,monarch,4,1.012078,19.006781
TR05,travel,gemma3_4b,29,7,542,monarch,8,1.080221,21.431236
TR05,travel,gemma3_4b,30,0,542,lowrank,2,0.146311,0.38096
TR05,travel,gemma3_4b,30,0,542,lowrank,4,0.112697,0.318786
TR05,travel,gemma3_4b,30,0,542,lowrank,8,0.090426,0.246183
TR05,travel,gemma3_4b,30,0,542,lowrank,16,0.069352,0.204633
TR05,travel,gemma3_4b,30,0,542,banded,2,1.354099,25.51215
TR05,travel,gemma3_4b,30,0,542,banded,5,1.248575,25.053995
TR05,travel,gemma3_4b,30,0,542,banded,10,1.174954,24.495756
TR05,travel,gemma3_4b,30,0,542,banded,20,1.108094,23.561682
TR05,travel,gemma3_4b,30,0,542,sparse_topk,5,0.061826,0.959718
TR05,travel,gemma3_4b,30,0,542,sparse_topk,10,0.030667,0.443511
TR05,travel,gemma3_4b,30,0,542,sparse_topk,20,0.010939,0.135739
TR05,travel,gemma3_4b,30,0,542,sparse_topk,40,0.002045,0.016594
TR05,travel,gemma3_4b,30,0,542,monarch,2,0.704744,10.900759
TR05,travel,gemma3_4b,30,0,542,monarch,4,0.905771,17.220343
TR05,travel,gemma3_4b,30,0,542,monarch,8,1.041796,21.03068
TR05,travel,gemma3_4b,30,1,542,lowrank,2,0.415343,1.113841
TR05,travel,gemma3_4b,30,1,542,lowrank,4,0.375028,0.968625
TR05,travel,gemma3_4b,30,1,542,lowrank,8,0.342425,0.835769
TR05,travel,gemma3_4b,30,1,542,lowrank,16,0.30871,0.738176
TR05,travel,gemma3_4b,30,1,542,banded,2,1.384023,21.822823
TR05,travel,gemma3_4b,30,1,542,banded,5,1.252507,20.745096
TR05,travel,gemma3_4b,30,1,542,banded,10,1.169792,19.736027
TR05,travel,gemma3_4b,30,1,542,banded,20,1.092038,18.507399
