task_id,domain,model_tag,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist
TR05,travel,gemma3_4b,11,6,542,179.6715,2.9316,0.3411,0.5382,0.1664,100.1425
TR05,travel,gemma3_4b,11,7,542,180.3719,3.7161,0.2691,0.5886,0.1711,102.826
TR05,travel,gemma3_4b,12,0,542,138.4135,1.231,0.8123,0.8625,0.1068,126.3142
TR05,travel,gemma3_4b,12,1,542,151.3209,1.4313,0.6987,0.7786,0.0735,120.8648
TR05,travel,gemma3_4b,12,2,542,292.1619,8.2176,0.1217,0.1986,0.536,39.8014
TR05,travel,gemma3_4b,12,3,542,183.5326,1.718,0.5821,0.6831,0.2049,75.4197
TR05,travel,gemma3_4b,12,4,542,182.4731,3.503,0.2855,0.4911,0.2342,74.4096
TR05,travel,gemma3_4b,12,5,542,295.8934,1.8499,0.5406,0.5939,0.3278,94.9697
TR05,travel,gemma3_4b,12,6,542,240.3065,3.2037,0.3121,0.408,0.2861,73.1883
TR05,travel,gemma3_4b,12,7,542,220.276,2.0346,0.4915,0.5565,0.3343,97.9727
TR05,travel,gemma3_4b,13,0,542,290.1795,1.9696,0.5077,0.5414,0.5599,99.5732
TR05,travel,gemma3_4b,13,1,542,316.9747,2.0316,0.4922,0.5196,0.5671,93.0896
TR05,travel,gemma3_4b,13,2,542,129.772,1.0915,0.9162,0.9327,0.1087,142.9637
TR05,travel,gemma3_4b,13,3,542,213.254,1.8881,0.5296,0.5961,0.2222,84.6773
TR05,travel,gemma3_4b,13,4,542,157.297,1.4225,0.703,0.7684,0.1591,108.221
TR05,travel,gemma3_4b,13,5,542,107.7115,1.1347,0.8813,0.9141,0.092,138.6629
TR05,travel,gemma3_4b,13,6,542,326.3367,1.5602,0.6409,0.6694,0.4136,114.7261
TR05,travel,gemma3_4b,13,7,542,410.6204,2.042,0.4897,0.5173,0.3756,94.6105
TR05,travel,gemma3_4b,14,0,542,198.8057,1.2829,0.7795,0.8078,0.337,131.7166
TR05,travel,gemma3_4b,14,1,542,156.0591,1.2145,0.8234,0.8644,0.253,129.9711
TR05,travel,gemma3_4b,14,2,542,257.0028,2.2237,0.4497,0.5481,0.2931,79.3326
TR05,travel,gemma3_4b,14,3,542,274.7294,3.6127,0.2768,0.371,0.3746,76.4169
TR05,travel,gemma3_4b,14,4,542,231.9372,1.9162,0.5219,0.5633,0.4353,103.7225
TR05,travel,gemma3_4b,14,5,542,167.6505,1.8057,0.5538,0.5985,0.4042,97.3659
TR05,travel,gemma3_4b,14,6,542,234.568,8.0952,0.1235,0.2685,0.3128,44.8951
TR05,travel,gemma3_4b,14,7,542,521.3878,23.4276,0.0427,0.0676,0.6956,39.9404
TR05,travel,gemma3_4b,15,0,542,158.4966,1.1536,0.8668,0.8988,0.1868,130.5186
TR05,travel,gemma3_4b,15,1,542,143.1393,1.1435,0.8745,0.9002,0.1795,136.2363
TR05,travel,gemma3_4b,15,2,542,98.6868,1.0406,0.9609,0.9682,0.1482,160.4515
TR05,travel,gemma3_4b,15,3,542,194.1544,1.3973,0.7157,0.7635,0.319,117.4917
TR05,travel,gemma3_4b,15,4,542,167.5183,1.2783,0.7823,0.8267,0.2221,129.2255
TR05,travel,gemma3_4b,15,5,542,151.7032,1.4253,0.7016,0.8083,0.1855,127.3765
TR05,travel,gemma3_4b,15,6,542,170.9618,1.8103,0.5524,0.701,0.1813,105.3867
TR05,travel,gemma3_4b,15,7,542,195.5466,1.6184,0.6179,0.7084,0.2478,110.3892
TR05,travel,gemma3_4b,16,0,542,377.2262,3.8135,0.2622,0.2961,0.6903,63.0279
TR05,travel,gemma3_4b,16,1,542,257.8615,1.6007,0.6247,0.6957,0.3174,91.6728
TR05,travel,gemma3_4b,16,2,542,209.6411,1.5532,0.6438,0.6996,0.301,77.2062
TR05,travel,gemma3_4b,16,3,542,163.2459,1.2256,0.8159,0.8441,0.2549,112.8885
TR05,travel,gemma3_4b,16,4,542,165.342,1.534,0.6519,0.7518,0.256,103.7218
TR05,travel,gemma3_4b,16,5,542,210.7993,1.4736,0.6786,0.7237,0.3418,95.5283
TR05,travel,gemma3_4b,16,6,542,126.1293,3.7975,0.2633,0.5708,0.1536,79.5561
TR05,travel,gemma3_4b,16,7,542,218.5012,4.0997,0.2439,0.4914,0.2579,72.8301
TR05,travel,gemma3_4b,17,0,542,224.0192,1.7733,0.5639,0.6696,0.249,109.8912
TR05,travel,gemma3_4b,17,1,542,240.0797,1.2945,0.7725,0.8284,0.1862,116.7624
TR05,travel,gemma3_4b,17,2,542,168.3862,1.552,0.6443,0.7676,0.1583,117.4573
TR05,travel,gemma3_4b,17,3,542,270.8932,1.7792,0.5621,0.6199,0.2948,110.8768
TR05,travel,gemma3_4b,17,4,542,85.6834,1.0798,0.9261,0.9533,0.0811,175.3206
TR05,travel,gemma3_4b,17,5,542,49.3092,1.0483,0.954,0.971,0.0627,217.8563
TR05,travel,gemma3_4b,17,6,542,70.7661,1.0355,0.9658,0.9784,0.0576,201.6452
TR05,travel,gemma3_4b,17,7,542,64.1208,1.0846,0.922,0.961,0.0812,174.3028
TR05,travel,gemma3_4b,18,0,542,145.5708,1.1318,0.8836,0.9003,0.2472,169.5395
TR05,travel,gemma3_4b,18,1,542,146.3495,1.1978,0.8349,0.8622,0.1475,149.1302
TR05,travel,gemma3_4b,18,2,542,244.6839,1.3748,0.7274,0.7611,0.273,104.8928
TR05,travel,gemma3_4b,18,3,542,213.4263,1.3702,0.7298,0.7593,0.3649,95.9248
TR05,travel,gemma3_4b,18,4,542,279.6586,1.4933,0.6697,0.692,0.4346,147.2068
TR05,travel,gemma3_4b,18,5,542,229.9928,1.312,0.7622,0.7816,0.3769,144.6113
TR05,travel,gemma3_4b,18,6,542,243.933,1.5537,0.6436,0.6811,0.4096,94.6955
TR05,travel,gemma3_4b,18,7,542,257.9846,5.995,0.1668,0.2594,0.5556,42.6909
TR05,travel,gemma3_4b,19,0,542,205.4542,1.1911,0.8395,0.8574,0.2755,120.4229
TR05,travel,gemma3_4b,19,1,542,131.9398,1.0793,0.9265,0.94,0.1565,155.7012
TR05,travel,gemma3_4b,19,2,542,198.354,1.2327,0.8113,0.8326,0.3582,124.49
TR05,travel,gemma3_4b,19,3,542,118.5442,1.3206,0.7572,0.8081,0.2077,120.9243
TR05,travel,gemma3_4b,19,4,542,307.7759,2.0719,0.4826,0.5513,0.3341,79.2072
TR05,travel,gemma3_4b,19,5,542,286.3762,3.0675,0.326,0.399,0.4021,67.9429
TR05,travel,gemma3_4b,19,6,542,126.1488,1.2401,0.8064,0.8393,0.2923,161.0408
TR05,travel,gemma3_4b,19,7,542,191.9923,1.1544,0.8662,0.8804,0.1225,183.0792
TR05,travel,gemma3_4b,20,0,542,82.5455,1.0409,0.9607,0.9707,0.1225,178.3674
TR05,travel,gemma3_4b,20,1,542,185.6329,1.2055,0.8296,0.8583,0.2335,121.469
TR05,travel,gemma3_4b,20,2,542,141.6077,1.2704,0.7871,0.8442,0.2491,133.0125
TR05,travel,gemma3_4b,20,3,542,81.8917,1.0436,0.9583,0.9666,0.1402,165.231
TR05,travel,gemma3_4b,20,4,542,157.0001,1.2987,0.77,0.807,0.3035,107.5779
TR05,travel,gemma3_4b,20,5,542,179.9723,1.3405,0.746,0.7703,0.3851,138.8014
TR05,travel,gemma3_4b,20,6,542,425.0606,1.9615,0.5098,0.5359,0.4218,110.9829
TR05,travel,gemma3_4b,20,7,542,308.069,2.4193,0.4133,0.4512,0.5218,75.2062
TR05,travel,gemma3_4b,21,0,542,119.3136,1.1056,0.9045,0.922,0.1367,160.8353
TR05,travel,gemma3_4b,21,1,542,48.9773,1.0468,0.9553,0.976,0.1019,222.9597
TR05,travel,gemma3_4b,21,2,542,80.9248,1.0883,0.9189,0.9472,0.0656,159.0638
TR05,travel,gemma3_4b,21,3,542,250.5189,1.4061,0.7112,0.7359,0.4441,135.9922
TR05,travel,gemma3_4b,21,4,542,178.6723,1.2456,0.8028,0.8279,0.3543,163.1586
TR05,travel,gemma3_4b,21,5,542,67.9614,1.0316,0.9693,0.9765,0.1461,213.6632
TR05,travel,gemma3_4b,21,6,542,83.8876,1.0838,0.9226,0.9483,0.077,180.3116
TR05,travel,gemma3_4b,21,7,542,118.1182,1.0525,0.9502,0.9588,0.1621,168.7793
TR05,travel,gemma3_4b,22,0,542,283.005,1.3709,0.7295,0.7477,0.4098,116.9792
TR05,travel,gemma3_4b,22,1,542,436.1471,2.1924,0.4561,0.4707,0.5887,110.5548
TR05,travel,gemma3_4b,22,2,542,383.9249,1.6722,0.598,0.6235,0.3996,105.7887
TR05,travel,gemma3_4b,22,3,542,341.3706,2.0569,0.4862,0.5144,0.5722,101.1044
TR05,travel,gemma3_4b,22,4,542,418.704,1.7944,0.5573,0.5759,0.3707,113.1315
TR05,travel,gemma3_4b,22,5,542,225.5404,1.4705,0.6801,0.7579,0.2637,104.1662
TR05,travel,gemma3_4b,22,6,542,165.8326,1.1458,0.8727,0.8922,0.2296,146.5277
TR05,travel,gemma3_4b,22,7,542,265.0492,1.2896,0.7755,0.8036,0.2331,121.8595
TR05,travel,gemma3_4b,23,0,542,76.3109,1.0535,0.9492,0.9612,0.0556,199.1146
TR05,travel,gemma3_4b,23,1,542,88.9153,1.1138,0.8978,0.9123,0.0458,205.8056
TR05,travel,gemma3_4b,23,2,542,185.6912,1.1906,0.8399,0.8705,0.1738,129.8522
TR05,travel,gemma3_4b,23,3,542,125.7525,1.1485,0.8707,0.9138,0.1172,162.1437
TR05,travel,gemma3_4b,23,4,542,15.7252,1.0049,0.9951,0.9969,0.0342,232.231
TR05,travel,gemma3_4b,23,5,542,98.2688,1.0477,0.9545,0.9643,0.1763,205.4547
TR05,travel,gemma3_4b,23,6,542,56.0603,1.0275,0.9732,0.9811,0.0687,217.9744
TR05,travel,gemma3_4b,23,7,542,50.4862,1.0288,0.972,0.9799,0.0603,230.104
TR05,travel,gemma3_4b,24,0,542,71.3969,1.0554,0.9475,0.9736,0.1116,148.5371
TR05,travel,gemma3_4b,24,1,542,82.8495,1.0906,0.917,0.961,0.1337,170.2827
TR05,travel,gemma3_4b,24,2,542,60.6333,1.0479,0.9543,0.9665,0.0776,212.1316
TR05,travel,gemma3_4b,24,3,542,49.423,1.0427,0.959,0.9703,0.0578,217.151
TR05,travel,gemma3_4b,24,4,542,147.6862,1.094,0.9141,0.9258,0.2256,156.0857
TR05,travel,gemma3_4b,24,5,542,115.7177,1.0524,0.9502,0.9594,0.1677,166.4463
TR05,travel,gemma3_4b,24,6,542,211.6039,1.1642,0.859,0.8717,0.3063,150.1666
TR05,travel,gemma3_4b,24,7,542,104.1861,1.0279,0.9729,0.9776,0.1345,206.4819
TR05,travel,gemma3_4b,25,0,542,112.8683,1.1563,0.8648,0.8944,0.0879,177.7816
TR05,travel,gemma3_4b,25,1,542,33.293,1.0255,0.9751,0.9854,0.054,207.187
TR05,travel,gemma3_4b,25,2,542,80.1224,1.0222,0.9783,0.9829,0.1174,197.6326
TR05,travel,gemma3_4b,25,3,542,212.6537,1.2468,0.802,0.8265,0.3321,137.8332
TR05,travel,gemma3_4b,25,4,542,212.3565,1.1708,0.8541,0.8723,0.2148,169.6594
TR05,travel,gemma3_4b,25,5,542,57.5971,1.0337,0.9674,0.9748,0.1001,222.1159
TR05,travel,gemma3_4b,25,6,542,55.2889,1.0236,0.977,0.9822,0.1156,217.5845
TR05,travel,gemma3_4b,25,7,542,83.3932,1.0539,0.9488,0.9577,0.1594,217.3841
TR05,travel,gemma3_4b,26,0,542,18.1851,1.0053,0.9947,0.9965,0.0407,235.5352
TR05,travel,gemma3_4b,26,1,542,21.3029,1.0108,0.9894,0.9949,0.0403,228.1354
TR05,travel,gemma3_4b,26,2,542,41.0998,1.0398,0.9617,0.9863,0.0912,210.6086
TR05,travel,gemma3_4b,26,3,542,193.9474,1.1846,0.8441,0.8641,0.2592,160.772
TR05,travel,gemma3_4b,26,4,542,20.1045,1.0141,0.9861,0.9939,0.0329,229.2414
TR05,travel,gemma3_4b,26,5,542,47.0401,1.0485,0.9537,0.9732,0.0429,207.4621
TR05,travel,gemma3_4b,26,6,542,19.6098,1.0335,0.9676,0.9838,0.0406,217.9004
TR05,travel,gemma3_4b,26,7,542,73.5954,1.0287,0.9721,0.9786,0.1229,166.6944
TR05,travel,gemma3_4b,27,0,542,24.9872,1.0061,0.994,0.9971,0.063,255.7846
TR05,travel,gemma3_4b,27,1,542,205.0589,1.2023,0.8317,0.8495,0.2857,140.7048
TR05,travel,gemma3_4b,27,2,542,34.8505,1.0879,0.9192,0.9481,0.0955,189.9515
TR05,travel,gemma3_4b,27,3,542,185.2783,1.0894,0.918,0.9268,0.2126,211.8604
TR05,travel,gemma3_4b,27,4,542,82.6548,1.0647,0.9392,0.9456,0.1391,247.4246
TR05,travel,gemma3_4b,27,5,542,262.4214,1.1953,0.8366,0.8474,0.2958,199.3797
TR05,travel,gemma3_4b,27,6,542,150.7888,1.0743,0.9308,0.9412,0.1434,165.9281
TR05,travel,gemma3_4b,27,7,542,179.0423,1.1125,0.8989,0.9134,0.2049,163.589
TR05,travel,gemma3_4b,28,0,542,228.7062,1.1892,0.8409,0.8588,0.2908,141.2773
TR05,travel,gemma3_4b,28,1,542,18.7324,1.0082,0.9918,0.9946,0.0437,239.3
TR05,travel,gemma3_4b,28,2,542,318.5785,1.2181,0.821,0.8299,0.3641,171.0698
TR05,travel,gemma3_4b,28,3,542,275.8678,1.1791,0.8481,0.856,0.3279,177.6202
TR05,travel,gemma3_4b,28,4,542,64.742,1.05,0.9524,0.962,0.1377,217.9988
TR05,travel,gemma3_4b,28,5,542,105.2481,1.0534,0.9493,0.9566,0.1577,190.396
TR05,travel,gemma3_4b,28,6,542,5.0056,1.0006,0.9994,0.9996,0.0263,253.2336
TR05,travel,gemma3_4b,28,7,542,5.3599,1.0047,0.9953,0.9992,0.031,256.2854
TR05,travel,gemma3_4b,29,0,542,45.9388,1.0222,0.9783,0.9852,0.0488,215.8872
TR05,travel,gemma3_4b,29,1,542,20.5503,1.0229,0.9776,0.9892,0.027,227.2304
TR05,travel,gemma3_4b,29,2,542,19.2232,1.0089,0.9912,0.995,0.0322,234.159
TR05,travel,gemma3_4b,29,3,542,16.2603,1.0055,0.9945,0.9963,0.0294,236.9297
TR05,travel,gemma3_4b,29,4,542,47.0538,1.0341,0.967,0.9748,0.0449,213.0914
TR05,travel,gemma3_4b,29,5,542,33.3394,1.015,0.9852,0.9898,0.0416,226.3328
TR05,travel,gemma3_4b,29,6,542,32.5536,1.0159,0.9844,0.9886,0.0829,256.6566
TR05,travel,gemma3_4b,29,7,542,39.9527,1.0152,0.9851,0.9891,0.1164,245.0091
TR05,travel,gemma3_4b,30,0,542,21.3258,1.0075,0.9926,0.9953,0.0471,220.5631
TR05,travel,gemma3_4b,30,1,542,127.9306,1.1078,0.9027,0.915,0.1908,166.3134
TR05,travel,gemma3_4b,30,2,542,27.3909,1.0093,0.9908,0.9936,0.0474,228.8503
TR05,travel,gemma3_4b,30,3,542,33.7764,1.0112,0.9889,0.9925,0.0591,224.6114
TR05,travel,gemma3_4b,30,4,542,133.962,1.0913,0.9164,0.9306,0.1896,168.1537
TR05,travel,gemma3_4b,30,5,542,48.8897,1.016,0.9843,0.9885,0.0725,198.8856
TR05,travel,gemma3_4b,30,6,542,79.0976,1.022,0.9784,0.9828,0.1048,185.9654
TR05,travel,gemma3_4b,30,7,542,54.3011,1.0142,0.986,0.9898,0.079,197.6393
TR05,travel,gemma3_4b,31,0,542,11.2792,1.004,0.996,0.9986,0.051,249.1855
TR05,travel,gemma3_4b,31,1,542,3.4111,1.0004,0.9996,0.9998,0.0248,259.0687
TR05,travel,gemma3_4b,31,2,542,278.3033,1.1792,0.8481,0.857,0.2616,177.0043
TR05,travel,gemma3_4b,31,3,542,307.3604,1.6684,0.5994,0.6259,0.4394,92.0672
TR05,travel,gemma3_4b,31,4,542,259.6149,1.1196,0.8931,0.8996,0.2232,185.7413
TR05,travel,gemma3_4b,31,5,542,329.4197,3.1951,0.313,0.3727,0.3946,75.3367
TR05,travel,gemma3_4b,31,6,542,329.769,1.2696,0.7877,0.7983,0.2881,152.5207
TR05,travel,gemma3_4b,31,7,542,359.7021,1.7061,0.5861,0.6199,0.3864,99.3173
TR05,travel,gemma3_4b,32,0,542,66.0304,1.035,0.9661,0.9718,0.1193,208.6833
TR05,travel,gemma3_4b,32,1,542,44.2544,1.0228,0.9777,0.9845,0.078,197.1697
TR05,travel,gemma3_4b,32,2,542,416.6298,2.4408,0.4097,0.422,0.5436,117.6246
TR05,travel,gemma3_4b,32,3,542,189.6684,1.0986,0.9103,0.9209,0.2065,184.5505
TR05,travel,gemma3_4b,32,4,542,92.4885,1.0772,0.9284,0.9377,0.1847,235.3607
TR05,travel,gemma3_4b,32,5,542,167.5141,1.0827,0.9236,0.9378,0.2516,191.0169
TR05,travel,gemma3_4b,32,6,542,215.3238,1.1362,0.8801,0.8899,0.3017,174.3319
TR05,travel,gemma3_4b,32,7,542,143.2795,1.1248,0.889,0.8962,0.2082,230.607
TR05,travel,gemma3_4b,33,0,542,167.4149,1.1222,0.8911,0.9203,0.2055,146.737
TR05,travel,gemma3_4b,33,1,542,23.8435,1.0104,0.9897,0.9957,0.0707,228.8067
TR05,travel,gemma3_4b,33,2,542,389.8671,1.7836,0.5607,0.5857,0.5317,113.1469
TR05,travel,gemma3_4b,33,3,542,243.7638,1.1011,0.9082,0.92,0.2214,188.027
TR05,travel,gemma3_4b,33,4,542,251.5297,1.1548,0.866,0.874,0.2479,186.1843
TR05,travel,gemma3_4b,33,5,542,383.0715,2.4413,0.4096,0.4343,0.5432,69.0458
TR05,travel,gemma3_4b,33,6,542,358.0836,3.8283,0.2612,0.306,0.5546,52.7931
TR05,travel,gemma3_4b,33,7,542,538.5182,116.2466,0.0086,0.017,0.9464,12.168
TR08,travel,gemma3_4b,0,0,619,161.8623,1.3614,0.7346,0.7835,0.1175,101.1615
TR08,travel,gemma3_4b,0,1,619,294.0441,4.3466,0.2301,0.2842,0.2183,89.6224
TR08,travel,gemma3_4b,0,2,619,308.5516,3.1765,0.3148,0.3752,0.2992,49.8585
TR08,travel,gemma3_4b,0,3,619,123.2271,1.8473,0.5413,0.7816,0.0774,105.4487
TR08,travel,gemma3_4b,0,4,619,488.2196,105.6007,0.0095,0.0383,0.9325,3.1686
TR08,travel,gemma3_4b,0,5,619,230.1842,8.6963,0.115,0.3119,0.2306,55.2213
TR08,travel,gemma3_4b,0,6,619,395.6531,3.443,0.2904,0.3036,0.5021,122.0749
TR08,travel,gemma3_4b,0,7,619,298.2009,2.0294,0.4928,0.5187,0.3801,146.5518
TR08,travel,gemma3_4b,1,0,619,227.6656,1.4762,0.6774,0.698,0.2843,190.3575
TR08,travel,gemma3_4b,1,1,619,226.8556,1.5479,0.646,0.6725,0.3075,178.2516
TR08,travel,gemma3_4b,1,2,619,220.6898,1.9118,0.5231,0.697,0.1565,101.808
TR08,travel,gemma3_4b,1,3,619,83.4279,1.0842,0.9224,0.9639,0.0693,139.1448
TR08,travel,gemma3_4b,1,4,619,328.2281,5.5659,0.1797,0.2444,0.4227,60.6538
TR08,travel,gemma3_4b,1,5,619,120.4606,1.185,0.8439,0.8812,0.027,186.1788
TR08,travel,gemma3_4b,1,6,619,81.3862,1.1015,0.9078,0.9428,0.0917,175.6579
TR08,travel,gemma3_4b,1,7,619,107.5597,1.1301,0.8849,0.9108,0.1224,199.036
TR08,travel,gemma3_4b,2,0,619,116.9636,1.1223,0.891,0.9139,0.1594,230.5242
TR08,travel,gemma3_4b,2,1,619,218.0281,1.7796,0.5619,0.6079,0.3414,139.888
TR08,travel,gemma3_4b,2,2,619,466.2353,3.431,0.2915,0.3129,0.6411,94.4461
TR08,travel,gemma3_4b,2,3,619,370.2231,1.9362,0.5165,0.544,0.5119,120.7595
TR08,travel,gemma3_4b,2,4,619,446.7281,2.6217,0.3814,0.4141,0.3383,104.3544
TR08,travel,gemma3_4b,2,5,619,324.7751,2.6741,0.374,0.4047,0.4709,119.4529
TR08,travel,gemma3_4b,2,6,619,237.9862,6.3681,0.157,0.2424,0.5029,20.8082
TR08,travel,gemma3_4b,2,7,619,230.992,1.4608,0.6846,0.7352,0.1005,93.5165
TR08,travel,gemma3_4b,3,0,619,212.529,1.5623,0.6401,0.6917,0.3446,157.0034
TR08,travel,gemma3_4b,3,1,619,223.2648,1.3841,0.7225,0.7503,0.2882,133.1538
TR08,travel,gemma3_4b,3,2,619,216.2349,1.2812,0.7805,0.8027,0.3137,163.8577
TR08,travel,gemma3_4b,3,3,619,303.3474,2.773,0.3606,0.4014,0.5253,115.0844
TR08,travel,gemma3_4b,3,4,619,291.0211,1.7778,0.5625,0.5896,0.4754,115.6576
TR08,travel,gemma3_4b,3,5,619,309.2327,1.7802,0.5617,0.5972,0.3578,99.3225
TR08,travel,gemma3_4b,3,6,619,189.6532,2.1709,0.4606,0.5352,0.2945,91.2309
TR08,travel,gemma3_4b,3,7,619,276.7005,1.8567,0.5386,0.5839,0.3764,136.2629
TR08,travel,gemma3_4b,4,0,619,231.0006,1.7771,0.5627,0.6669,0.1746,83.6975
TR08,travel,gemma3_4b,4,1,619,244.5693,4.7052,0.2125,0.4373,0.3081,59.8242
TR08,travel,gemma3_4b,4,2,619,175.8907,1.2568,0.7957,0.8199,0.0386,172.9682
TR08,travel,gemma3_4b,4,3,619,302.3037,1.5536,0.6437,0.6806,0.3003,103.9866
TR08,travel,gemma3_4b,4,4,619,181.3905,3.612,0.2769,0.4115,0.2934,35.1869
TR08,travel,gemma3_4b,4,5,619,337.358,5.1195,0.1953,0.2396,0.6859,47.3738
TR08,travel,gemma3_4b,4,6,619,596.8321,181.2342,0.0055,0.0194,0.9022,13.0107
TR08,travel,gemma3_4b,4,7,619,106.0565,1.9462,0.5138,0.8274,0.0592,114.2012
TR08,travel,gemma3_4b,5,0,619,222.8713,1.2384,0.8075,0.8278,0.1138,178.8023
TR08,travel,gemma3_4b,5,1,619,68.9649,1.041,0.9607,0.9691,0.0349,262.389
TR08,travel,gemma3_4b,5,2,619,65.2625,1.0452,0.9567,0.9651,0.0392,264.7721
TR08,travel,gemma3_4b,5,3,619,102.1856,1.0924,0.9154,0.9282,0.025,247.0526
TR08,travel,gemma3_4b,5,4,619,301.1919,2.4608,0.4064,0.4572,0.473,91.7518
TR08,travel,gemma3_4b,5,5,619,96.0902,1.0556,0.9473,0.9671,0.0585,175.6196
TR08,travel,gemma3_4b,5,6,619,190.2102,1.2373,0.8082,0.8633,0.0993,131.3766
TR08,travel,gemma3_4b,5,7,619,113.7654,1.2662,0.7897,0.879,0.1191,168.2421
TR08,travel,gemma3_4b,6,0,619,113.6663,1.0808,0.9253,0.9376,0.1224,168.3415
TR08,travel,gemma3_4b,6,1,619,223.0547,1.3056,0.7659,0.7997,0.319,133.3734
TR08,travel,gemma3_4b,6,2,619,204.5348,1.7403,0.5746,0.7092,0.1782,127.1451
TR08,travel,gemma3_4b,6,3,619,169.3628,1.7768,0.5628,0.7861,0.1456,124.7466
TR08,travel,gemma3_4b,6,4,619,155.9284,1.0995,0.9095,0.933,0.0492,179.3523
TR08,travel,gemma3_4b,6,5,619,92.3043,1.0412,0.9604,0.9733,0.1019,150.554
TR08,travel,gemma3_4b,6,6,619,290.5722,2.1672,0.4614,0.5136,0.4503,97.9557
TR08,travel,gemma3_4b,6,7,619,374.919,1.4182,0.7051,0.7375,0.3322,118.1505
TR08,travel,gemma3_4b,7,0,619,468.4082,2.7279,0.3666,0.3856,0.6365,106.8162
TR08,travel,gemma3_4b,7,1,619,396.8577,2.114,0.473,0.4982,0.5818,113.338
TR08,travel,gemma3_4b,7,2,619,183.3912,1.8247,0.548,0.591,0.3765,104.2176
TR08,travel,gemma3_4b,7,3,619,307.4677,1.9793,0.5052,0.546,0.4785,115.9387
TR08,travel,gemma3_4b,7,4,619,147.7804,1.7161,0.5827,0.7762,0.1093,113.9212
TR08,travel,gemma3_4b,7,5,619,232.5629,3.574,0.2798,0.3608,0.4697,80.5101
TR08,travel,gemma3_4b,7,6,619,192.4254,1.2828,0.7795,0.8214,0.1606,108.5425
TR08,travel,gemma3_4b,7,7,619,277.4327,2.3822,0.4198,0.4778,0.2066,84.9613
TR08,travel,gemma3_4b,8,0,619,254.3746,1.3698,0.73,0.7649,0.3377,127.8899
TR08,travel,gemma3_4b,8,1,619,398.5584,1.7936,0.5576,0.597,0.3454,113.6688
TR08,travel,gemma3_4b,8,2,619,263.0601,1.5092,0.6626,0.7087,0.3772,130.9509
TR08,travel,gemma3_4b,8,3,619,163.4329,1.1003,0.9089,0.9182,0.2474,182.5356
TR08,travel,gemma3_4b,8,4,619,204.8424,1.8153,0.5509,0.6591,0.2158,94.905
TR08,travel,gemma3_4b,8,5,619,206.4933,1.4982,0.6675,0.719,0.2974,121.5671
TR08,travel,gemma3_4b,8,6,619,228.1202,1.914,0.5225,0.5951,0.2731,79.2652
TR08,travel,gemma3_4b,8,7,619,281.3565,1.9836,0.5041,0.5487,0.4799,115.2318
TR08,travel,gemma3_4b,9,0,619,240.0753,2.3313,0.4289,0.5281,0.289,100.049
TR08,travel,gemma3_4b,9,1,619,254.8081,1.6575,0.6033,0.6611,0.3177,118.0545
TR08,travel,gemma3_4b,9,2,619,135.6281,1.3648,0.7327,0.8504,0.0771,138.2495
TR08,travel,gemma3_4b,9,3,619,213.4245,1.9501,0.5128,0.6277,0.1206,131.5191
TR08,travel,gemma3_4b,9,4,619,167.2509,2.1374,0.4679,0.6249,0.1516,122.5922
TR08,travel,gemma3_4b,9,5,619,219.1166,2.2762,0.4393,0.5743,0.2254,102.1061
TR08,travel,gemma3_4b,9,6,619,130.7023,1.0922,0.9156,0.9325,0.0935,139.6488
TR08,travel,gemma3_4b,9,7,619,214.3223,1.5184,0.6586,0.7,0.1534,116.4505
TR08,travel,gemma3_4b,10,0,619,295.2566,3.0651,0.3262,0.3799,0.4865,64.7488
TR08,travel,gemma3_4b,10,1,619,498.4461,3.7758,0.2648,0.2863,0.6812,90.3102
TR08,travel,gemma3_4b,10,2,619,119.5404,1.1247,0.8892,0.9355,0.0935,156.7115
TR08,travel,gemma3_4b,10,3,619,143.1914,1.0955,0.9128,0.9303,0.1609,157.2258
TR08,travel,gemma3_4b,10,4,619,139.7852,1.2843,0.7786,0.8561,0.1525,116.3262
TR08,travel,gemma3_4b,10,5,619,283.297,1.265,0.7905,0.8267,0.2305,120.1118
TR08,travel,gemma3_4b,10,6,619,218.5933,1.4248,0.7019,0.7407,0.3259,113.9401
TR08,travel,gemma3_4b,10,7,619,148.7219,1.1498,0.8697,0.8989,0.2245,154.9689
TR08,travel,gemma3_4b,11,0,619,145.9288,1.1332,0.8825,0.9224,0.0979,149.0259
TR08,travel,gemma3_4b,11,1,619,74.3686,1.0383,0.9631,0.9736,0.0817,220.3387
TR08,travel,gemma3_4b,11,2,619,343.9875,1.5281,0.6544,0.7011,0.2432,152.4365
TR08,travel,gemma3_4b,11,3,619,165.0438,1.1084,0.9022,0.9339,0.1118,169.8835
TR08,travel,gemma3_4b,11,4,619,241.5168,1.4596,0.6851,0.7245,0.1162,146.2191
TR08,travel,gemma3_4b,11,5,619,43.5516,1.0381,0.9633,0.9774,0.0344,273.5838
TR08,travel,gemma3_4b,11,6,619,193.1325,2.9268,0.3417,0.5162,0.1584,125.7471
TR08,travel,gemma3_4b,11,7,619,196.9515,3.3449,0.299,0.6297,0.1585,120.9994
TR08,travel,gemma3_4b,12,0,619,158.1087,1.1971,0.8354,0.8689,0.1137,143.4215
TR08,travel,gemma3_4b,12,1,619,168.9873,1.4443,0.6924,0.7653,0.067,132.9293
