task_id,domain,model_tag,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist
TR01,travel,qwen3_8b,20,4,484,129.1102,1.0951,0.9131,0.9304,0.195,131.3544
TR01,travel,qwen3_8b,20,5,484,266.074,2.3579,0.4241,0.4727,0.4998,73.5581
TR01,travel,qwen3_8b,20,6,484,199.2918,1.3603,0.7352,0.7732,0.3667,103.8901
TR01,travel,qwen3_8b,20,7,484,302.991,1.603,0.6238,0.653,0.3848,88.7409
TR01,travel,qwen3_8b,20,8,484,227.1473,2.5177,0.3972,0.4784,0.4446,69.7965
TR01,travel,qwen3_8b,20,9,484,425.357,5.0011,0.2,0.2287,0.5505,59.0624
TR01,travel,qwen3_8b,20,10,484,126.9274,2.0222,0.4945,0.6752,0.1757,73.7086
TR01,travel,qwen3_8b,20,11,484,228.3208,2.8017,0.3569,0.4221,0.5156,59.2924
TR01,travel,qwen3_8b,20,12,484,36.176,1.0248,0.9758,0.9864,0.085,174.1057
TR01,travel,qwen3_8b,20,13,484,119.329,1.0729,0.932,0.9489,0.1511,133.8509
TR01,travel,qwen3_8b,20,14,484,114.7368,1.0604,0.9431,0.9587,0.1453,139.4388
TR01,travel,qwen3_8b,20,15,484,55.2289,1.0527,0.9499,0.9707,0.0899,167.2483
TR01,travel,qwen3_8b,20,16,484,255.4251,1.8995,0.5264,0.5846,0.3506,75.3641
TR01,travel,qwen3_8b,20,17,484,251.5787,1.5445,0.6475,0.6893,0.3412,97.1949
TR01,travel,qwen3_8b,20,18,484,189.7958,1.3879,0.7205,0.7643,0.2832,92.1772
TR01,travel,qwen3_8b,20,19,484,315.7815,2.3283,0.4295,0.4842,0.3975,69.38
TR01,travel,qwen3_8b,20,20,484,162.2856,1.1586,0.8631,0.8821,0.2824,125.7897
TR01,travel,qwen3_8b,20,21,484,50.0818,1.0398,0.9617,0.974,0.076,189.4405
TR01,travel,qwen3_8b,20,22,484,127.4288,1.1585,0.8632,0.881,0.164,127.2318
TR01,travel,qwen3_8b,20,23,484,89.5881,1.0666,0.9376,0.9546,0.126,149.5949
TR01,travel,qwen3_8b,20,24,484,9.9907,1.0079,0.9921,0.9982,0.0184,203.7486
TR01,travel,qwen3_8b,20,25,484,103.4749,1.1431,0.8748,0.9075,0.0778,119.2127
TR01,travel,qwen3_8b,20,26,484,152.3803,1.2217,0.8185,0.8461,0.0853,137.4079
TR01,travel,qwen3_8b,20,27,484,115.5476,1.0833,0.9231,0.9416,0.0678,130.974
TR01,travel,qwen3_8b,20,28,484,19.507,1.0133,0.9869,0.9949,0.0411,177.4976
TR01,travel,qwen3_8b,20,29,484,113.9636,1.0971,0.9115,0.9311,0.1633,133.561
TR01,travel,qwen3_8b,20,30,484,24.3767,1.0158,0.9844,0.9927,0.0484,185.4068
TR01,travel,qwen3_8b,20,31,484,29.7709,1.0202,0.9802,0.9904,0.0519,189.227
TR01,travel,qwen3_8b,21,0,484,206.1895,2.4836,0.4026,0.4468,0.5457,68.9845
TR01,travel,qwen3_8b,21,1,484,352.1981,2.9819,0.3354,0.3625,0.6696,75.171
TR01,travel,qwen3_8b,21,2,484,362.5074,1.9879,0.503,0.5261,0.5126,86.5111
TR01,travel,qwen3_8b,21,3,484,284.4195,1.5258,0.6554,0.6748,0.491,104.4239
TR01,travel,qwen3_8b,21,4,484,33.8882,1.0196,0.9807,0.9896,0.0741,187.8034
TR01,travel,qwen3_8b,21,5,484,247.9568,1.438,0.6954,0.726,0.2901,93.2059
TR01,travel,qwen3_8b,21,6,484,100.685,1.0967,0.9118,0.9453,0.1175,132.83
TR01,travel,qwen3_8b,21,7,484,52.3242,1.0443,0.9576,0.9764,0.1129,184.1485
TR01,travel,qwen3_8b,21,8,484,11.7908,1.0084,0.9917,0.9977,0.0309,215.328
TR01,travel,qwen3_8b,21,9,484,191.8782,1.3084,0.7643,0.7943,0.2589,96.0104
TR01,travel,qwen3_8b,21,10,484,153.6745,1.1669,0.8569,0.8873,0.1809,129.6306
TR01,travel,qwen3_8b,21,11,484,171.2133,1.4241,0.7022,0.781,0.1374,114.7253
TR01,travel,qwen3_8b,21,12,484,233.3801,1.8831,0.531,0.5838,0.4288,71.6327
TR01,travel,qwen3_8b,21,13,484,195.3232,1.9327,0.5174,0.5835,0.376,64.5245
TR01,travel,qwen3_8b,21,14,484,274.6107,2.3768,0.4207,0.4567,0.5753,61.1254
TR01,travel,qwen3_8b,21,15,484,255.7382,2.4353,0.4106,0.4655,0.5164,62.8133
TR01,travel,qwen3_8b,21,16,484,81.021,1.0509,0.9516,0.9644,0.1214,146.4735
TR01,travel,qwen3_8b,21,17,484,110.9558,1.1087,0.902,0.9234,0.1628,112.3128
TR01,travel,qwen3_8b,21,18,484,58.5342,1.0521,0.9505,0.9742,0.0627,141.4839
TR01,travel,qwen3_8b,21,19,484,113.3441,1.1041,0.9057,0.9278,0.1741,133.5851
TR01,travel,qwen3_8b,21,20,484,92.8598,1.0607,0.9427,0.9603,0.1045,130.8232
TR01,travel,qwen3_8b,21,21,484,95.2789,1.1524,0.8677,0.9047,0.1478,122.7051
TR01,travel,qwen3_8b,21,22,484,154.1426,1.1862,0.843,0.8724,0.1915,130.4229
TR01,travel,qwen3_8b,21,23,484,98.9323,1.0944,0.9137,0.9337,0.1058,144.9931
TR01,travel,qwen3_8b,21,24,484,114.9745,1.2153,0.8228,0.8982,0.1495,113.3553
TR01,travel,qwen3_8b,21,25,484,107.8107,1.1638,0.8593,0.917,0.1552,118.3298
TR01,travel,qwen3_8b,21,26,484,164.9662,1.169,0.8555,0.8824,0.2426,113.7709
TR01,travel,qwen3_8b,21,27,484,100.5803,1.092,0.9158,0.9387,0.0967,139.3169
TR01,travel,qwen3_8b,21,28,484,83.1079,1.048,0.9542,0.968,0.1389,143.8134
TR01,travel,qwen3_8b,21,29,484,97.4551,1.0795,0.9263,0.9442,0.159,135.2931
TR01,travel,qwen3_8b,21,30,484,138.9175,1.1445,0.8738,0.8997,0.2222,111.1217
TR01,travel,qwen3_8b,21,31,484,68.6267,1.0436,0.9582,0.9739,0.0802,146.1683
TR01,travel,qwen3_8b,22,0,484,104.4116,1.0812,0.9249,0.9508,0.1361,135.9214
TR01,travel,qwen3_8b,22,1,484,203.3956,1.5304,0.6534,0.7076,0.347,81.6529
TR01,travel,qwen3_8b,22,2,484,177.1808,1.1939,0.8376,0.8737,0.2058,103.928
TR01,travel,qwen3_8b,22,3,484,124.3152,1.0983,0.9105,0.9326,0.1997,104.6572
TR01,travel,qwen3_8b,22,4,484,205.2183,1.5105,0.662,0.7106,0.3124,92.8868
TR01,travel,qwen3_8b,22,5,484,91.3937,1.1048,0.9051,0.9351,0.1612,138.4582
TR01,travel,qwen3_8b,22,6,484,340.3294,1.8074,0.5533,0.5968,0.3391,77.838
TR01,travel,qwen3_8b,22,7,484,164.4588,1.2556,0.7964,0.8315,0.286,93.7714
TR01,travel,qwen3_8b,22,8,484,449.2811,4.994,0.2002,0.2198,0.5707,59.7628
TR01,travel,qwen3_8b,22,9,484,230.5419,1.4256,0.7015,0.742,0.4035,91.6261
TR01,travel,qwen3_8b,22,10,484,247.2846,1.661,0.602,0.633,0.4921,81.1607
TR01,travel,qwen3_8b,22,11,484,166.8484,1.191,0.8396,0.8684,0.2241,106.651
TR01,travel,qwen3_8b,22,12,484,478.2714,41.4562,0.0241,0.035,0.8509,25.7762
TR01,travel,qwen3_8b,22,13,484,39.5755,1.0188,0.9816,0.9907,0.0689,129.4671
TR01,travel,qwen3_8b,22,14,484,84.5804,1.121,0.892,0.9354,0.1168,122.1455
TR01,travel,qwen3_8b,22,15,484,132.7536,1.0797,0.9262,0.9407,0.2072,125.419
TR01,travel,qwen3_8b,22,16,484,452.8956,9.7806,0.1022,0.1228,0.6125,52.7194
TR01,travel,qwen3_8b,22,17,484,116.9706,1.0928,0.9151,0.9286,0.2276,137.3842
TR01,travel,qwen3_8b,22,18,484,75.4034,1.1943,0.8373,0.8933,0.1696,135.8754
TR01,travel,qwen3_8b,22,19,484,184.3117,2.5126,0.398,0.5112,0.3492,56.6673
TR01,travel,qwen3_8b,22,20,484,60.2922,1.0221,0.9784,0.9869,0.0803,170.0723
TR01,travel,qwen3_8b,22,21,484,86.3822,1.0933,0.9146,0.932,0.0579,166.4507
TR01,travel,qwen3_8b,22,22,484,20.528,1.0356,0.9656,0.9775,0.0212,218.702
TR01,travel,qwen3_8b,22,23,484,10.6273,1.0239,0.9767,0.9912,0.0173,222.2168
TR01,travel,qwen3_8b,22,24,484,75.9135,1.0615,0.9421,0.9564,0.1594,161.574
TR01,travel,qwen3_8b,22,25,484,105.0014,1.1286,0.8861,0.9041,0.2265,134.5013
TR01,travel,qwen3_8b,22,26,484,154.6463,1.125,0.8889,0.9028,0.297,146.8026
TR01,travel,qwen3_8b,22,27,484,103.9497,1.0996,0.9094,0.9256,0.2258,156.1845
TR01,travel,qwen3_8b,22,28,484,40.7523,1.0349,0.9663,0.9811,0.0899,180.5458
TR01,travel,qwen3_8b,22,29,484,48.3098,1.033,0.9681,0.982,0.0691,159.9518
TR01,travel,qwen3_8b,22,30,484,120.6627,1.1877,0.8419,0.8668,0.2041,136.1697
TR01,travel,qwen3_8b,22,31,484,35.1139,1.0239,0.9766,0.9882,0.0699,150.5498
TR01,travel,qwen3_8b,23,0,484,263.7953,3.4234,0.2921,0.3787,0.57,52.594
TR01,travel,qwen3_8b,23,1,484,435.1919,5.3106,0.1883,0.2126,0.6094,60.2126
TR01,travel,qwen3_8b,23,2,484,220.4789,1.4962,0.6684,0.7072,0.417,89.4779
TR01,travel,qwen3_8b,23,3,484,202.3202,1.6288,0.614,0.6826,0.3604,81.1097
TR01,travel,qwen3_8b,23,4,484,72.8203,1.0743,0.9309,0.9467,0.0731,178.3681
TR01,travel,qwen3_8b,23,5,484,55.2838,1.0643,0.9395,0.9617,0.09,187.586
TR01,travel,qwen3_8b,23,6,484,224.2755,2.5232,0.3963,0.4733,0.5112,82.4038
TR01,travel,qwen3_8b,23,7,484,79.6448,1.0957,0.9127,0.9272,0.1119,164.6152
TR01,travel,qwen3_8b,23,8,484,116.8993,1.1314,0.8839,0.9201,0.1522,128.069
TR01,travel,qwen3_8b,23,9,484,339.5311,3.7004,0.2702,0.3424,0.3587,58.9506
TR01,travel,qwen3_8b,23,10,484,160.3064,1.428,0.7003,0.7695,0.2096,107.8463
TR01,travel,qwen3_8b,23,11,484,149.727,1.2067,0.8287,0.8614,0.2334,116.9514
TR01,travel,qwen3_8b,23,12,484,80.8828,1.0734,0.9316,0.9474,0.1545,155.1237
TR01,travel,qwen3_8b,23,13,484,91.1956,1.1053,0.9047,0.9392,0.1673,139.3744
TR01,travel,qwen3_8b,23,14,484,83.6397,1.1168,0.8954,0.9407,0.1387,137.9074
TR01,travel,qwen3_8b,23,15,484,124.8364,1.2084,0.8276,0.8675,0.2468,122.254
TR01,travel,qwen3_8b,23,16,484,150.3995,1.1093,0.9014,0.9216,0.2478,148.656
TR01,travel,qwen3_8b,23,17,484,99.1019,1.2305,0.8127,0.8553,0.2626,127.8133
TR01,travel,qwen3_8b,23,18,484,124.7851,1.1818,0.8462,0.872,0.2779,117.8614
TR01,travel,qwen3_8b,23,19,484,87.0699,1.0752,0.9301,0.9536,0.1869,162.0518
TR01,travel,qwen3_8b,23,20,484,73.5525,1.0522,0.9504,0.9628,0.1655,152.2582
TR01,travel,qwen3_8b,23,21,484,153.3268,1.1587,0.8631,0.8844,0.223,117.0974
TR01,travel,qwen3_8b,23,22,484,140.2566,1.1023,0.9072,0.9203,0.2387,150.8877
TR01,travel,qwen3_8b,23,23,484,134.6618,1.0861,0.9207,0.9362,0.2194,132.4065
TR01,travel,qwen3_8b,23,24,484,119.7121,1.0554,0.9475,0.96,0.1925,134.2618
TR01,travel,qwen3_8b,23,25,484,137.489,1.155,0.8658,0.8985,0.304,122.9295
TR01,travel,qwen3_8b,23,26,484,160.4512,1.1303,0.8847,0.9051,0.2179,107.1313
TR01,travel,qwen3_8b,23,27,484,67.0484,1.0689,0.9356,0.9543,0.1546,165.7457
TR01,travel,qwen3_8b,23,28,484,33.6584,1.0216,0.9788,0.9895,0.0623,179.7956
TR01,travel,qwen3_8b,23,29,484,52.6852,1.0593,0.944,0.9595,0.1053,168.7539
TR01,travel,qwen3_8b,23,30,484,44.2937,1.0342,0.9669,0.9814,0.0832,178.3891
TR01,travel,qwen3_8b,23,31,484,72.4349,1.05,0.9524,0.9696,0.1058,151.0905
TR01,travel,qwen3_8b,24,0,484,242.9601,1.3116,0.7624,0.7835,0.3098,144.108
TR01,travel,qwen3_8b,24,1,484,5.5822,1.0133,0.9869,0.999,0.03,212.854
TR01,travel,qwen3_8b,24,2,484,31.4634,1.0292,0.9716,0.9881,0.0722,185.4046
TR01,travel,qwen3_8b,24,3,484,37.3792,1.0322,0.9688,0.9852,0.0996,193.7194
TR01,travel,qwen3_8b,24,4,484,77.9967,1.0536,0.9491,0.9712,0.1261,156.5478
TR01,travel,qwen3_8b,24,5,484,54.6514,1.0388,0.9626,0.9782,0.0957,173.5577
TR01,travel,qwen3_8b,24,6,484,42.8151,1.029,0.9718,0.9865,0.1035,200.2726
TR01,travel,qwen3_8b,24,7,484,125.1152,1.1056,0.9045,0.9185,0.1793,167.1615
TR01,travel,qwen3_8b,24,8,484,50.8758,1.0285,0.9723,0.9825,0.0896,171.7974
TR01,travel,qwen3_8b,24,9,484,21.3672,1.0164,0.9839,0.9932,0.0525,186.7511
TR01,travel,qwen3_8b,24,10,484,49.3813,1.0453,0.9566,0.9781,0.1344,172.779
TR01,travel,qwen3_8b,24,11,484,128.7647,1.0808,0.9253,0.9421,0.2158,133.4373
TR01,travel,qwen3_8b,24,12,484,44.8218,1.0294,0.9715,0.9881,0.0854,157.559
TR01,travel,qwen3_8b,24,13,484,60.4262,1.0399,0.9617,0.9748,0.1102,166.5915
TR01,travel,qwen3_8b,24,14,484,44.6397,1.027,0.9737,0.9861,0.0761,168.9025
TR01,travel,qwen3_8b,24,15,484,51.1488,1.0383,0.9631,0.9795,0.0964,161.6024
TR01,travel,qwen3_8b,24,16,484,45.9724,1.0815,0.9246,0.9744,0.0941,148.3506
TR01,travel,qwen3_8b,24,17,484,67.008,1.0526,0.9501,0.9665,0.1178,146.6994
TR01,travel,qwen3_8b,24,18,484,41.123,1.0349,0.9663,0.9837,0.0908,172.0384
TR01,travel,qwen3_8b,24,19,484,70.3309,1.0684,0.936,0.962,0.1361,152.9086
TR01,travel,qwen3_8b,24,20,484,19.9941,1.0152,0.9851,0.9941,0.0441,195.5892
TR01,travel,qwen3_8b,24,21,484,106.7949,1.0593,0.944,0.957,0.1107,152.9342
TR01,travel,qwen3_8b,24,22,484,117.8482,1.1294,0.8854,0.9055,0.1041,152.9493
TR01,travel,qwen3_8b,24,23,484,17.7046,1.0194,0.981,0.9944,0.0389,202.8445
TR01,travel,qwen3_8b,24,24,484,293.0389,1.3555,0.7378,0.7636,0.2743,123.7132
TR01,travel,qwen3_8b,24,25,484,45.4057,1.0413,0.9603,0.9805,0.0898,153.0858
TR01,travel,qwen3_8b,24,26,484,45.79,1.0843,0.9223,0.9591,0.0825,156.6425
TR01,travel,qwen3_8b,24,27,484,102.98,1.3549,0.7381,0.8323,0.1761,79.6757
TR01,travel,qwen3_8b,24,28,484,36.1813,1.0265,0.9742,0.9871,0.0688,167.6833
TR01,travel,qwen3_8b,24,29,484,28.2348,1.0305,0.9704,0.9855,0.0409,190.8379
TR01,travel,qwen3_8b,24,30,484,48.1626,1.0412,0.9604,0.9817,0.0667,177.3811
TR01,travel,qwen3_8b,24,31,484,59.5497,1.0409,0.9607,0.9765,0.0932,172.1649
TR01,travel,qwen3_8b,25,0,484,6.8756,1.0078,0.9922,0.9987,0.0336,207.7895
TR01,travel,qwen3_8b,25,1,484,4.4492,1.0059,0.9942,0.9988,0.0251,224.6205
TR01,travel,qwen3_8b,25,2,484,25.2015,1.0373,0.9641,0.979,0.0704,198.618
TR01,travel,qwen3_8b,25,3,484,45.0147,1.0372,0.9641,0.9762,0.128,183.9767
TR01,travel,qwen3_8b,25,4,484,294.7566,1.6475,0.607,0.6369,0.4906,95.8638
TR01,travel,qwen3_8b,25,5,484,226.4713,1.174,0.8518,0.8694,0.3343,142.3846
TR01,travel,qwen3_8b,25,6,484,104.3656,1.0969,0.9117,0.9378,0.1357,163.7058
TR01,travel,qwen3_8b,25,7,484,148.4964,1.2003,0.8331,0.8558,0.3074,139.8867
TR01,travel,qwen3_8b,25,8,484,32.631,1.0339,0.9672,0.9851,0.0718,175.981
TR01,travel,qwen3_8b,25,9,484,26.6719,1.0166,0.9837,0.9918,0.0692,187.1312
TR01,travel,qwen3_8b,25,10,484,52.0012,1.0431,0.9587,0.9773,0.0966,165.8453
TR01,travel,qwen3_8b,25,11,484,47.4762,1.0329,0.9682,0.9793,0.1072,178.0383
TR01,travel,qwen3_8b,25,12,484,173.7838,1.1679,0.8562,0.8791,0.3232,136.2415
TR01,travel,qwen3_8b,25,13,484,182.8116,1.1025,0.907,0.9219,0.2476,167.5359
TR01,travel,qwen3_8b,25,14,484,324.6133,1.5433,0.6479,0.6734,0.4129,104.9524
TR01,travel,qwen3_8b,25,15,484,171.2294,1.1727,0.8527,0.8751,0.2982,130.5683
TR01,travel,qwen3_8b,25,16,484,71.1419,1.1127,0.8987,0.9193,0.2013,160.7455
TR01,travel,qwen3_8b,25,17,484,71.1966,1.0573,0.9458,0.957,0.1776,166.7711
TR01,travel,qwen3_8b,25,18,484,104.8024,1.0881,0.919,0.9325,0.2238,167.3915
TR01,travel,qwen3_8b,25,19,484,125.9554,1.1145,0.8973,0.9161,0.2434,149.7168
TR01,travel,qwen3_8b,25,20,484,8.4686,1.0074,0.9926,0.9983,0.0447,212.5181
TR01,travel,qwen3_8b,25,21,484,7.442,1.009,0.9911,0.998,0.0383,207.4848
TR01,travel,qwen3_8b,25,22,484,11.1338,1.0094,0.9907,0.9973,0.0556,206.2787
TR01,travel,qwen3_8b,25,23,484,7.2143,1.0107,0.9894,0.9979,0.0285,205.2833
TR01,travel,qwen3_8b,25,24,484,29.9031,1.0284,0.9724,0.9867,0.0877,185.7893
TR01,travel,qwen3_8b,25,25,484,54.3236,1.0572,0.9459,0.9646,0.1147,152.3133
TR01,travel,qwen3_8b,25,26,484,44.8524,1.0307,0.9702,0.9805,0.1068,166.8153
TR01,travel,qwen3_8b,25,27,484,10.6592,1.0123,0.9879,0.9979,0.0372,194.0262
TR01,travel,qwen3_8b,25,28,484,88.1308,1.0404,0.9611,0.9721,0.1477,159.4542
TR01,travel,qwen3_8b,25,29,484,3.1375,1.0051,0.9949,0.9997,0.0248,225.6743
TR01,travel,qwen3_8b,25,30,484,60.6896,1.0306,0.9703,0.9811,0.0756,166.8346
TR01,travel,qwen3_8b,25,31,484,80.4225,1.0637,0.9401,0.9588,0.1414,142.3209
TR01,travel,qwen3_8b,26,0,484,161.9554,1.1679,0.8563,0.8931,0.225,127.3089
TR01,travel,qwen3_8b,26,1,484,48.1007,1.0286,0.9722,0.9841,0.0936,139.2895
TR01,travel,qwen3_8b,26,2,484,13.7861,1.0127,0.9874,0.9965,0.0382,189.4927
TR01,travel,qwen3_8b,26,3,484,256.3884,1.3253,0.7546,0.7806,0.3715,102.2474
TR01,travel,qwen3_8b,26,4,484,46.1207,1.062,0.9416,0.9682,0.0863,174.6597
TR01,travel,qwen3_8b,26,5,484,31.5344,1.0554,0.9475,0.9795,0.0444,171.5692
TR01,travel,qwen3_8b,26,6,484,8.3523,1.0143,0.9859,0.9987,0.0317,199.4341
TR01,travel,qwen3_8b,26,7,484,18.4217,1.0219,0.9786,0.9933,0.0412,189.8221
TR01,travel,qwen3_8b,26,8,484,50.8396,1.0249,0.9757,0.9879,0.1119,198.2676
TR01,travel,qwen3_8b,26,9,484,55.044,1.0393,0.9621,0.9754,0.1271,188.9888
TR01,travel,qwen3_8b,26,10,484,37.9129,1.0238,0.9768,0.9878,0.1032,200.5735
TR01,travel,qwen3_8b,26,11,484,103.763,1.069,0.9355,0.9482,0.2071,167.8497
TR01,travel,qwen3_8b,26,12,484,65.1471,1.043,0.9588,0.9714,0.1415,158.8845
TR01,travel,qwen3_8b,26,13,484,4.9322,1.0121,0.9881,0.9991,0.0215,210.6835
TR01,travel,qwen3_8b,26,14,484,22.5127,1.0269,0.9738,0.9907,0.0419,183.5236
TR01,travel,qwen3_8b,26,15,484,11.7839,1.0142,0.986,0.9965,0.0312,202.5587
TR01,travel,qwen3_8b,26,16,484,101.6548,1.1026,0.9069,0.9308,0.161,125.8269
TR01,travel,qwen3_8b,26,17,484,96.6656,1.0867,0.9202,0.9361,0.1946,143.7429
TR01,travel,qwen3_8b,26,18,484,53.7556,1.0319,0.9691,0.9803,0.1042,168.9817
TR01,travel,qwen3_8b,26,19,484,33.0773,1.0305,0.9704,0.9834,0.0751,180.3197
TR01,travel,qwen3_8b,26,20,484,12.4518,1.0171,0.9832,0.9959,0.0434,199.5154
TR01,travel,qwen3_8b,26,21,484,33.5181,1.0515,0.951,0.9708,0.0913,176.8905
TR01,travel,qwen3_8b,26,22,484,6.7344,1.0147,0.9856,0.9969,0.035,218.4143
TR01,travel,qwen3_8b,26,23,484,5.7881,1.0246,0.976,0.9977,0.0321,213.8621
TR01,travel,qwen3_8b,26,24,484,22.6555,1.0174,0.9829,0.9927,0.0624,187.9899
TR01,travel,qwen3_8b,26,25,484,27.2995,1.0247,0.9758,0.9904,0.0707,177.2178
TR01,travel,qwen3_8b,26,26,484,25.6668,1.0195,0.9809,0.991,0.0501,182.7394
TR01,travel,qwen3_8b,26,27,484,48.2369,1.0286,0.9722,0.9832,0.0935,166.6825
TR01,travel,qwen3_8b,26,28,484,8.0962,1.0068,0.9933,0.9986,0.0382,207.6768
TR01,travel,qwen3_8b,26,29,484,48.8853,1.0322,0.9688,0.9798,0.1223,179.1635
TR01,travel,qwen3_8b,26,30,484,8.5723,1.0103,0.9898,0.9986,0.0454,212.4466
TR01,travel,qwen3_8b,26,31,484,38.476,1.0234,0.9771,0.9865,0.0803,177.0927
TR01,travel,qwen3_8b,27,0,484,41.6215,1.0241,0.9764,0.9884,0.128,172.4324
TR01,travel,qwen3_8b,27,1,484,16.8708,1.0255,0.9751,0.9907,0.0599,190.949
TR01,travel,qwen3_8b,27,2,484,37.3914,1.0557,0.9472,0.9648,0.0983,181.7814
TR01,travel,qwen3_8b,27,3,484,11.0525,1.0287,0.9721,0.9909,0.0414,197.3273
TR01,travel,qwen3_8b,27,4,484,68.1474,1.0409,0.9607,0.9749,0.1229,170.4359
TR01,travel,qwen3_8b,27,5,484,31.478,1.0235,0.9771,0.9866,0.0902,193.2106
TR01,travel,qwen3_8b,27,6,484,28.7827,1.0373,0.964,0.9803,0.1036,194.0007
TR01,travel,qwen3_8b,27,7,484,104.991,1.0884,0.9188,0.9376,0.1995,137.09
TR01,travel,qwen3_8b,27,8,484,154.1647,1.1403,0.877,0.9009,0.2713,141.0703
TR01,travel,qwen3_8b,27,9,484,73.3741,1.0715,0.9333,0.9505,0.1986,165.7848
TR01,travel,qwen3_8b,27,10,484,18.0435,1.0299,0.971,0.9936,0.0449,181.2682
TR01,travel,qwen3_8b,27,11,484,71.4125,1.0239,0.9766,0.9872,0.1056,187.7367
TR01,travel,qwen3_8b,27,12,484,188.5245,1.2354,0.8095,0.8421,0.3372,116.9783
TR01,travel,qwen3_8b,27,13,484,53.7893,1.0334,0.9677,0.9817,0.1121,174.6918
TR01,travel,qwen3_8b,27,14,484,107.7446,1.1004,0.9088,0.9325,0.2195,143.5366
TR01,travel,qwen3_8b,27,15,484,183.1349,1.087,0.9199,0.9349,0.1793,140.3428
TR01,travel,qwen3_8b,27,16,484,18.175,1.0183,0.982,0.9958,0.0422,165.4251
TR01,travel,qwen3_8b,27,17,484,23.5344,1.0284,0.9724,0.9893,0.0416,178.9077
TR01,travel,qwen3_8b,27,18,484,29.5594,1.0372,0.9641,0.985,0.0516,176.8231
TR01,travel,qwen3_8b,27,19,484,46.5746,1.0325,0.9686,0.9853,0.0775,168.9732
TR01,travel,qwen3_8b,27,20,484,30.8859,1.0375,0.9638,0.9826,0.0552,179.9647
TR01,travel,qwen3_8b,27,21,484,14.2721,1.0154,0.9849,0.9938,0.0391,196.6801
TR01,travel,qwen3_8b,27,22,484,10.8386,1.0149,0.9853,0.9934,0.0559,212.4792
TR01,travel,qwen3_8b,27,23,484,16.6835,1.0145,0.9857,0.9939,0.0321,188.5617
TR01,travel,qwen3_8b,27,24,484,53.673,1.0708,0.9338,0.9528,0.0792,161.2806
TR01,travel,qwen3_8b,27,25,484,68.03,1.0688,0.9356,0.9553,0.079,158.9474
TR01,travel,qwen3_8b,27,26,484,8.7359,1.0075,0.9925,0.9981,0.0298,200.678
TR01,travel,qwen3_8b,27,27,484,35.9574,1.054,0.9488,0.969,0.0429,171.3335
TR01,travel,qwen3_8b,27,28,484,31.0104,1.0236,0.9769,0.99,0.0778,195.6202
TR01,travel,qwen3_8b,27,29,484,96.397,1.0805,0.9255,0.9479,0.1802,146.6126
TR01,travel,qwen3_8b,27,30,484,42.5343,1.0376,0.9638,0.979,0.0921,182.6112
TR01,travel,qwen3_8b,27,31,484,5.6312,1.0113,0.9888,0.9993,0.0306,217.338
TR01,travel,qwen3_8b,28,0,484,48.1663,1.0546,0.9482,0.9698,0.0689,175.5117
TR01,travel,qwen3_8b,28,1,484,93.6841,1.0633,0.9404,0.9546,0.1507,142.6756
TR01,travel,qwen3_8b,28,2,484,30.1791,1.0217,0.9788,0.99,0.0613,178.9231
TR01,travel,qwen3_8b,28,3,484,51.8037,1.0341,0.9671,0.9809,0.0745,169.3049
TR01,travel,qwen3_8b,28,4,484,164.418,1.142,0.8756,0.8991,0.2815,153.6934
TR01,travel,qwen3_8b,28,5,484,175.6257,1.2483,0.8011,0.8222,0.3388,112.1093
TR01,travel,qwen3_8b,28,6,484,157.7583,1.1332,0.8825,0.8973,0.269,132.5473
TR01,travel,qwen3_8b,28,7,484,312.6579,1.5154,0.6599,0.6842,0.356,113.2602
TR01,travel,qwen3_8b,28,8,484,37.9282,1.0255,0.9751,0.9871,0.0854,175.6674
TR01,travel,qwen3_8b,28,9,484,31.8993,1.026,0.9747,0.9872,0.0806,192.091
TR01,travel,qwen3_8b,28,10,484,63.7076,1.0491,0.9532,0.9733,0.1302,169.4367
TR01,travel,qwen3_8b,28,11,484,91.0657,1.0843,0.9223,0.9404,0.1815,156.0339
TR01,travel,qwen3_8b,28,12,484,55.3042,1.0417,0.96,0.9745,0.1148,167.182
TR01,travel,qwen3_8b,28,13,484,25.3394,1.0188,0.9816,0.993,0.0756,191.8685
TR01,travel,qwen3_8b,28,14,484,25.1035,1.0247,0.9759,0.9921,0.0872,195.7104
TR01,travel,qwen3_8b,28,15,484,72.0614,1.0802,0.9258,0.9461,0.1601,142.4805
TR01,travel,qwen3_8b,28,16,484,28.5022,1.0286,0.9722,0.9888,0.0733,184.8871
TR01,travel,qwen3_8b,28,17,484,91.4756,1.118,0.8945,0.9162,0.1889,141.0652
TR01,travel,qwen3_8b,28,18,484,38.8137,1.043,0.9588,0.9776,0.0838,175.5668
TR01,travel,qwen3_8b,28,19,484,36.9008,1.0419,0.9598,0.9778,0.0833,175.3823
TR01,travel,qwen3_8b,28,20,484,6.9825,1.0135,0.9867,0.998,0.0398,216.2968
TR01,travel,qwen3_8b,28,21,484,222.1726,1.1634,0.8596,0.8803,0.2243,127.4113
TR01,travel,qwen3_8b,28,22,484,177.6212,1.125,0.8889,0.9039,0.2425,125.5999
TR01,travel,qwen3_8b,28,23,484,115.3139,1.0744,0.9308,0.9485,0.1172,145.911
