task_id,domain,model_tag,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist
TR05,travel,ministral8b,33,20,711,71.4277,1.0426,0.9591,0.9764,0.0762,276.1603
TR05,travel,ministral8b,33,21,711,24.342,1.0272,0.9735,0.9929,0.025,312.7763
TR05,travel,ministral8b,33,22,711,34.8139,1.0323,0.9687,0.9816,0.0688,304.0729
TR05,travel,ministral8b,33,23,711,9.1248,1.0123,0.9878,0.9985,0.0217,328.9169
TR05,travel,ministral8b,33,24,711,248.0576,1.2194,0.8201,0.8562,0.1918,209.4558
TR05,travel,ministral8b,33,25,711,290.7359,1.2916,0.7742,0.7985,0.3129,225.9335
TR05,travel,ministral8b,33,26,711,378.5456,1.5478,0.6461,0.6723,0.3389,171.61
TR05,travel,ministral8b,33,27,711,389.3768,1.9766,0.5059,0.534,0.2998,178.2385
TR05,travel,ministral8b,33,28,711,360.9385,1.3972,0.7157,0.7718,0.2326,245.2189
TR05,travel,ministral8b,33,29,711,391.3061,1.3258,0.7543,0.8003,0.1983,219.7996
TR05,travel,ministral8b,33,30,711,534.2922,2.4389,0.41,0.4382,0.4358,153.4122
TR05,travel,ministral8b,33,31,711,591.9617,3.4395,0.2907,0.327,0.5123,140.0623
TR05,travel,ministral8b,34,0,711,240.6254,1.2131,0.8243,0.8682,0.2173,229.9626
TR05,travel,ministral8b,34,1,711,85.4266,1.0582,0.945,0.9599,0.1074,317.7781
TR05,travel,ministral8b,34,2,711,91.819,1.0449,0.957,0.9697,0.1215,247.1087
TR05,travel,ministral8b,34,3,711,225.3443,1.2381,0.8077,0.8293,0.2199,259.1911
TR05,travel,ministral8b,34,4,711,89.0418,1.0897,0.9176,0.9393,0.1314,256.5266
TR05,travel,ministral8b,34,5,711,52.3677,1.0127,0.9874,0.9932,0.0679,280.2438
TR05,travel,ministral8b,34,6,711,223.1416,1.1341,0.8818,0.8935,0.2638,237.2686
TR05,travel,ministral8b,34,7,711,72.9781,1.0425,0.9592,0.9702,0.1,269.413
TR05,travel,ministral8b,34,8,711,88.0787,1.093,0.9149,0.9429,0.0326,273.3427
TR05,travel,ministral8b,34,9,711,121.1345,1.1668,0.857,0.8893,0.0307,275.4523
TR05,travel,ministral8b,34,10,711,52.3286,1.0731,0.9319,0.967,0.0242,285.2502
TR05,travel,ministral8b,34,11,711,34.5661,1.0295,0.9713,0.9845,0.0213,306.5749
TR05,travel,ministral8b,34,12,711,192.222,1.1032,0.9064,0.9295,0.1329,227.1483
TR05,travel,ministral8b,34,13,711,73.5747,1.047,0.9551,0.9722,0.0356,290.9315
TR05,travel,ministral8b,34,14,711,44.9299,1.0428,0.959,0.9798,0.0248,307.7296
TR05,travel,ministral8b,34,15,711,60.1501,1.053,0.9497,0.9685,0.0313,283.7498
TR05,travel,ministral8b,34,16,711,278.5547,1.4465,0.6913,0.708,0.2268,217.0284
TR05,travel,ministral8b,34,17,711,33.8998,1.0164,0.9838,0.99,0.0644,309.2371
TR05,travel,ministral8b,34,18,711,109.9894,1.0436,0.9582,0.9783,0.1018,273.7935
TR05,travel,ministral8b,34,19,711,268.6817,1.185,0.8439,0.8698,0.2144,209.5353
TR05,travel,ministral8b,34,20,711,16.9812,1.1363,0.88,0.9894,0.0316,318.085
TR05,travel,ministral8b,34,21,711,329.1574,1.6594,0.6026,0.7186,0.3172,181.2804
TR05,travel,ministral8b,34,22,711,20.6921,1.1176,0.8948,0.9935,0.0335,313.2813
TR05,travel,ministral8b,34,23,711,33.5668,1.2298,0.8131,0.9763,0.0427,296.659
TR05,travel,ministral8b,34,24,711,11.0868,1.0126,0.9876,0.9985,0.02,323.7283
TR05,travel,ministral8b,34,25,711,31.6354,1.0232,0.9773,0.9921,0.0294,304.2417
TR05,travel,ministral8b,34,26,711,14.2577,1.0161,0.9842,0.9968,0.0209,317.1708
TR05,travel,ministral8b,34,27,711,18.9373,1.0173,0.983,0.9972,0.028,313.6454
TR05,travel,ministral8b,34,28,711,75.9943,1.0724,0.9325,0.9562,0.1131,269.3104
TR05,travel,ministral8b,34,29,711,32.6716,1.0386,0.9629,0.9738,0.0659,307.9137
TR05,travel,ministral8b,34,30,711,6.9542,1.0156,0.9847,0.9996,0.0256,327.7775
TR05,travel,ministral8b,34,31,711,35.6907,1.0425,0.9593,0.9712,0.0668,311.3004
TR05,travel,ministral8b,35,0,711,407.0399,15.3535,0.0651,0.1786,0.3663,72.1157
TR05,travel,ministral8b,35,1,711,259.0742,2.7975,0.3575,0.6193,0.1212,137.7964
TR05,travel,ministral8b,35,2,711,276.8576,4.1992,0.2381,0.4061,0.1664,133.6984
TR05,travel,ministral8b,35,3,711,342.5121,6.5978,0.1516,0.3236,0.1734,127.6596
TR05,travel,ministral8b,35,4,711,481.2589,1.3508,0.7403,0.751,0.3186,217.1435
TR05,travel,ministral8b,35,5,711,202.1766,1.1338,0.882,0.8991,0.1464,238.423
TR05,travel,ministral8b,35,6,711,121.1147,1.0594,0.9439,0.9594,0.1186,264.2585
TR05,travel,ministral8b,35,7,711,536.9922,2.7209,0.3675,0.3922,0.5799,132.7478
TR05,travel,ministral8b,35,8,711,137.9774,1.1079,0.9026,0.9205,0.1316,295.3924
TR05,travel,ministral8b,35,9,711,44.599,1.0836,0.9228,0.9509,0.0802,317.357
TR05,travel,ministral8b,35,10,711,149.6171,1.0454,0.9566,0.9704,0.1057,303.523
TR05,travel,ministral8b,35,11,711,192.2278,1.0704,0.9342,0.9467,0.1576,294.3382
TR05,travel,ministral8b,35,12,711,388.1604,1.3266,0.7538,0.7708,0.3801,192.4133
TR05,travel,ministral8b,35,13,711,342.1778,2.9821,0.3353,0.4399,0.3419,146.8024
TR05,travel,ministral8b,35,14,711,703.946,164.7426,0.0061,0.0146,0.943,18.0839
TR05,travel,ministral8b,35,15,711,47.8227,1.1046,0.9053,0.9831,0.0682,278.8814
TR05,travel,ministral8b,35,16,711,108.2343,1.0725,0.9324,0.95,0.1207,313.2294
TR05,travel,ministral8b,35,17,711,371.843,1.5333,0.6522,0.6814,0.426,184.4721
TR05,travel,ministral8b,35,18,711,8.7215,1.0283,0.9725,0.9973,0.0322,335.5086
TR05,travel,ministral8b,35,19,711,69.4669,1.021,0.9795,0.9862,0.079,298.0608
TR05,travel,ministral8b,35,20,711,63.1909,1.0285,0.9723,0.9914,0.0617,263.8269
TR05,travel,ministral8b,35,21,711,229.5444,1.3069,0.7652,0.7922,0.2383,238.3742
TR05,travel,ministral8b,35,22,711,22.0256,1.0141,0.9861,0.9978,0.0418,301.5423
TR05,travel,ministral8b,35,23,711,66.7484,1.0283,0.9725,0.9888,0.0642,275.5596
TR05,travel,ministral8b,35,24,711,607.1725,5.7323,0.1745,0.1854,0.643,113.7266
TR05,travel,ministral8b,35,25,711,42.2547,1.0165,0.9837,0.9932,0.0599,297.4097
TR05,travel,ministral8b,35,26,711,185.4556,1.1672,0.8568,0.8845,0.1889,224.4809
TR05,travel,ministral8b,35,27,711,11.1338,1.0096,0.9905,0.9983,0.0236,308.6108
TR05,travel,ministral8b,35,28,711,10.3324,1.0613,0.9423,0.9981,0.027,329.6663
TR05,travel,ministral8b,35,29,711,87.7436,1.1459,0.8727,0.929,0.1011,262.3502
TR05,travel,ministral8b,35,30,711,6.5281,1.0512,0.9513,0.999,0.0171,331.7437
TR05,travel,ministral8b,35,31,711,360.1619,1.7399,0.5747,0.6135,0.4351,167.0696
TR08,travel,ministral8b,0,0,829,14.1147,1.0042,0.9958,0.9983,0.0302,291.9853
TR08,travel,ministral8b,0,1,829,12.1266,1.0054,0.9946,0.9982,0.0274,291.7119
TR08,travel,ministral8b,0,2,829,14.888,1.0086,0.9915,0.997,0.0295,288.1118
TR08,travel,ministral8b,0,3,829,54.8412,1.054,0.9487,0.9578,0.0675,286.6231
TR08,travel,ministral8b,0,4,829,99.471,1.0363,0.9649,0.9759,0.0953,250.1167
TR08,travel,ministral8b,0,5,829,61.476,1.0188,0.9815,0.9874,0.0715,265.699
TR08,travel,ministral8b,0,6,829,73.1971,1.0314,0.9696,0.9792,0.0852,257.7568
TR08,travel,ministral8b,0,7,829,41.0835,1.0158,0.9844,0.9908,0.0576,272.9667
TR08,travel,ministral8b,0,8,829,485.2498,10.8228,0.0924,0.1251,0.6844,53.4364
TR08,travel,ministral8b,0,9,829,285.5776,1.7911,0.5583,0.6433,0.1872,80.4612
TR08,travel,ministral8b,0,10,829,718.8454,30.8647,0.0324,0.0445,0.8268,44.2557
TR08,travel,ministral8b,0,11,829,445.9689,1.5277,0.6546,0.6708,0.3377,138.1799
TR08,travel,ministral8b,0,12,829,73.1413,1.0274,0.9733,0.9772,0.0892,295.3522
TR08,travel,ministral8b,0,13,829,4.9057,1.0011,0.9989,0.9995,0.0183,341.9198
TR08,travel,ministral8b,0,14,829,8.705,1.0008,0.9992,0.9997,0.0245,337.4328
TR08,travel,ministral8b,0,15,829,22.1778,1.0027,0.9973,0.9983,0.0468,291.3938
TR08,travel,ministral8b,0,16,829,24.433,1.0123,0.9878,0.9955,0.0372,306.2061
TR08,travel,ministral8b,0,17,829,275.1577,1.3681,0.7309,0.746,0.2497,205.6075
TR08,travel,ministral8b,0,18,829,175.4103,1.055,0.9479,0.9694,0.1289,244.8023
TR08,travel,ministral8b,0,19,829,61.5225,1.0226,0.9779,0.9923,0.0674,275.5276
TR08,travel,ministral8b,0,20,829,223.1945,1.3491,0.7412,0.8312,0.1097,141.957
TR08,travel,ministral8b,0,21,829,188.044,2.6479,0.3777,0.5464,0.1283,139.8397
TR08,travel,ministral8b,0,22,829,161.7259,1.4923,0.6701,0.8403,0.0762,163.5758
TR08,travel,ministral8b,0,23,829,180.4437,1.207,0.8285,0.894,0.0927,132.8786
TR08,travel,ministral8b,0,24,829,72.6274,1.04,0.9616,0.972,0.0738,245.248
TR08,travel,ministral8b,0,25,829,47.6715,1.0109,0.9892,0.9933,0.0535,263.7862
TR08,travel,ministral8b,0,26,829,97.7353,1.0578,0.9454,0.9609,0.0936,252.4787
TR08,travel,ministral8b,0,27,829,58.3881,1.0131,0.987,0.9914,0.062,259.2293
TR08,travel,ministral8b,0,28,829,162.0458,1.7859,0.5599,0.8054,0.0691,177.407
TR08,travel,ministral8b,0,29,829,203.0125,1.4446,0.6922,0.855,0.0843,144.5584
TR08,travel,ministral8b,0,30,829,153.5245,1.4853,0.6732,0.8577,0.0678,171.8219
TR08,travel,ministral8b,0,31,829,94.8712,1.3863,0.7213,0.931,0.0504,203.627
TR08,travel,ministral8b,1,0,829,261.6762,1.1049,0.9051,0.9373,0.1533,333.1489
TR08,travel,ministral8b,1,1,829,206.1928,1.1064,0.9038,0.9424,0.1426,347.7255
TR08,travel,ministral8b,1,2,829,242.0744,1.0389,0.9626,0.9851,0.1026,346.9324
TR08,travel,ministral8b,1,3,829,189.6616,1.0814,0.9248,0.9574,0.1149,361.7005
TR08,travel,ministral8b,1,4,829,110.3013,1.0625,0.9412,0.9771,0.0579,300.696
TR08,travel,ministral8b,1,5,829,61.9539,1.0689,0.9355,0.9733,0.0206,364.9045
TR08,travel,ministral8b,1,6,829,193.3726,1.1911,0.8396,0.8707,0.0215,282.9284
TR08,travel,ministral8b,1,7,829,154.6517,1.0701,0.9345,0.954,0.0795,329.1187
TR08,travel,ministral8b,1,8,829,112.9325,1.0473,0.9548,0.9801,0.1125,337.8547
TR08,travel,ministral8b,1,9,829,15.3802,1.0375,0.9639,0.9992,0.0319,369.4621
TR08,travel,ministral8b,1,10,829,109.3696,1.037,0.9644,0.9834,0.1005,360.0753
TR08,travel,ministral8b,1,11,829,60.789,1.0293,0.9715,0.9936,0.0656,368.2297
TR08,travel,ministral8b,1,12,829,157.3407,1.0951,0.9132,0.9498,0.1362,342.9019
TR08,travel,ministral8b,1,13,829,318.858,1.1384,0.8784,0.9046,0.1827,324.9824
TR08,travel,ministral8b,1,14,829,291.926,1.0632,0.9405,0.9599,0.1501,338.4911
TR08,travel,ministral8b,1,15,829,165.4261,1.0553,0.9476,0.9715,0.1068,363.0542
TR08,travel,ministral8b,1,16,829,105.5061,1.0595,0.9438,0.9659,0.0986,338.5743
TR08,travel,ministral8b,1,17,829,79.0087,1.0491,0.9532,0.981,0.0919,358.4255
TR08,travel,ministral8b,1,18,829,254.7217,1.0768,0.9287,0.9479,0.2217,309.381
TR08,travel,ministral8b,1,19,829,324.8295,1.0777,0.9279,0.9492,0.1733,334.9115
TR08,travel,ministral8b,1,20,829,54.4531,1.0272,0.9735,0.9936,0.0678,325.333
TR08,travel,ministral8b,1,21,829,69.6692,1.0655,0.9385,0.967,0.0902,329.945
TR08,travel,ministral8b,1,22,829,182.4973,1.1077,0.9028,0.928,0.1631,324.3438
TR08,travel,ministral8b,1,23,829,57.2696,1.037,0.9643,0.9864,0.0645,328.7614
TR08,travel,ministral8b,1,24,829,44.1851,1.0364,0.9649,0.9943,0.0472,271.7961
TR08,travel,ministral8b,1,25,829,8.4959,1.0282,0.9726,0.9988,0.0223,341.4199
TR08,travel,ministral8b,1,26,829,137.2821,1.0522,0.9504,0.9736,0.1243,272.361
TR08,travel,ministral8b,1,27,829,116.6714,1.0818,0.9244,0.9536,0.1503,245.8578
TR08,travel,ministral8b,1,28,829,46.2083,1.0347,0.9664,0.9943,0.0478,302.0258
TR08,travel,ministral8b,1,29,829,26.6762,1.0278,0.973,0.9975,0.0405,312.2973
TR08,travel,ministral8b,1,30,829,183.8088,1.0908,0.9168,0.9418,0.1491,317.9717
TR08,travel,ministral8b,1,31,829,144.0113,1.0404,0.9612,0.9845,0.1015,349.5103
TR08,travel,ministral8b,2,0,829,27.2511,1.03,0.9709,0.9984,0.0345,338.4793
TR08,travel,ministral8b,2,1,829,47.8038,1.0601,0.9433,0.9916,0.0498,288.8227
TR08,travel,ministral8b,2,2,829,68.8584,1.0418,0.9598,0.9897,0.078,329.4942
TR08,travel,ministral8b,2,3,829,20.4757,1.036,0.9652,0.9974,0.0335,300.988
TR08,travel,ministral8b,2,4,829,59.0094,1.0384,0.963,0.9895,0.0848,357.2448
TR08,travel,ministral8b,2,5,829,160.9567,1.0799,0.926,0.9487,0.1833,317.3601
TR08,travel,ministral8b,2,6,829,281.5515,1.1263,0.8879,0.9135,0.212,314.8025
TR08,travel,ministral8b,2,7,829,207.6949,1.0499,0.9525,0.9704,0.1334,353.0947
TR08,travel,ministral8b,2,8,829,30.436,1.0321,0.9689,0.9927,0.0599,307.5853
TR08,travel,ministral8b,2,9,829,198.4656,1.066,0.9381,0.9589,0.2122,300.8922
TR08,travel,ministral8b,2,10,829,494.4778,1.1181,0.8943,0.9185,0.2171,319.4936
TR08,travel,ministral8b,2,11,829,41.8219,1.0285,0.9723,0.9982,0.0401,349.3268
TR08,travel,ministral8b,2,12,829,114.1468,1.0561,0.9469,0.9681,0.1277,335.9727
TR08,travel,ministral8b,2,13,829,212.0586,1.0747,0.9305,0.9511,0.2016,311.2058
TR08,travel,ministral8b,2,14,829,139.1979,1.0756,0.9297,0.954,0.1469,294.8514
TR08,travel,ministral8b,2,15,829,143.2689,1.1128,0.8986,0.9272,0.1696,264.7655
TR08,travel,ministral8b,2,16,829,12.8692,1.0225,0.978,0.9985,0.028,316.5923
TR08,travel,ministral8b,2,17,829,55.9972,1.0588,0.9445,0.9775,0.0681,269.1866
TR08,travel,ministral8b,2,18,829,157.2147,1.0766,0.9289,0.9607,0.1338,228.5246
TR08,travel,ministral8b,2,19,829,34.8788,1.0383,0.9631,0.9948,0.0328,263.951
TR08,travel,ministral8b,2,20,829,286.7086,1.1584,0.8633,0.8916,0.2255,283.1695
TR08,travel,ministral8b,2,21,829,202.414,1.0375,0.9638,0.9855,0.0963,336.4698
TR08,travel,ministral8b,2,22,829,163.8653,1.0898,0.9176,0.9619,0.1453,292.202
TR08,travel,ministral8b,2,23,829,217.8237,1.1251,0.8888,0.9162,0.2012,300.1661
TR08,travel,ministral8b,2,24,829,284.6189,1.2268,0.8151,0.8437,0.2692,260.6015
TR08,travel,ministral8b,2,25,829,103.8841,1.0585,0.9447,0.9688,0.1319,315.2493
TR08,travel,ministral8b,2,26,829,193.7772,1.0715,0.9333,0.9673,0.1214,320.6217
TR08,travel,ministral8b,2,27,829,130.4357,1.0566,0.9464,0.9667,0.1285,321.0339
TR08,travel,ministral8b,2,28,829,210.9027,1.062,0.9416,0.9662,0.1334,344.6754
TR08,travel,ministral8b,2,29,829,174.7739,1.0466,0.9554,0.98,0.0683,317.0328
TR08,travel,ministral8b,2,30,829,74.6751,1.0413,0.9604,0.9841,0.0871,372.074
TR08,travel,ministral8b,2,31,829,291.9157,1.1187,0.8939,0.9176,0.2079,312.12
TR08,travel,ministral8b,3,0,829,229.9646,1.0827,0.9237,0.9397,0.2155,298.1286
TR08,travel,ministral8b,3,1,829,122.4029,1.0498,0.9525,0.9655,0.1267,322.674
TR08,travel,ministral8b,3,2,829,289.4942,1.0394,0.9621,0.9736,0.133,328.7293
TR08,travel,ministral8b,3,3,829,68.3879,1.0371,0.9643,0.9815,0.0243,328.985
TR08,travel,ministral8b,3,4,829,149.6705,1.083,0.9234,0.9645,0.1501,311.7971
TR08,travel,ministral8b,3,5,829,58.8258,1.0297,0.9712,0.991,0.0744,307.2592
TR08,travel,ministral8b,3,6,829,100.8245,1.0587,0.9445,0.9732,0.0921,291.306
TR08,travel,ministral8b,3,7,829,63.5117,1.0462,0.9558,0.9887,0.0886,329.1897
TR08,travel,ministral8b,3,8,829,74.0236,1.0401,0.9614,0.9854,0.0258,346.0918
TR08,travel,ministral8b,3,9,829,88.028,1.0263,0.9744,0.9897,0.0823,358.277
TR08,travel,ministral8b,3,10,829,58.5558,1.0401,0.9614,0.984,0.0508,358.2374
TR08,travel,ministral8b,3,11,829,47.0865,1.0383,0.9631,0.9914,0.0158,363.6691
TR08,travel,ministral8b,3,12,829,12.3636,1.0084,0.9916,0.9988,0.0181,341.1067
TR08,travel,ministral8b,3,13,829,61.2753,1.029,0.9718,0.983,0.0196,370.7565
TR08,travel,ministral8b,3,14,829,93.2063,1.0426,0.9592,0.9741,0.0299,337.5757
TR08,travel,ministral8b,3,15,829,85.5124,1.053,0.9497,0.9638,0.0237,340.5119
TR08,travel,ministral8b,3,16,829,97.1287,1.1115,0.8997,0.9807,0.1102,353.2513
TR08,travel,ministral8b,3,17,829,116.4974,1.1367,0.8798,0.9544,0.1562,313.007
TR08,travel,ministral8b,3,18,829,80.943,1.1148,0.897,0.969,0.1168,330.3225
TR08,travel,ministral8b,3,19,829,47.6298,1.1109,0.9002,0.9816,0.0678,358.2795
TR08,travel,ministral8b,3,20,829,60.6402,1.0748,0.9304,0.9849,0.0607,283.6398
TR08,travel,ministral8b,3,21,829,25.8774,1.0268,0.9739,0.9952,0.0381,299.3495
TR08,travel,ministral8b,3,22,829,283.0731,1.0888,0.9184,0.9372,0.2118,260.1277
TR08,travel,ministral8b,3,23,829,73.3212,1.0618,0.9418,0.987,0.0751,290.4073
TR08,travel,ministral8b,3,24,829,92.1544,1.0602,0.9432,0.9571,0.0824,368.3127
TR08,travel,ministral8b,3,25,829,104.1817,1.0328,0.9682,0.979,0.1159,350.1481
TR08,travel,ministral8b,3,26,829,100.831,1.0378,0.9636,0.975,0.1042,373.9839
TR08,travel,ministral8b,3,27,829,157.3492,1.0295,0.9713,0.9787,0.123,344.2479
TR08,travel,ministral8b,3,28,829,146.706,1.2306,0.8126,0.929,0.0759,215.3017
TR08,travel,ministral8b,3,29,829,46.3707,1.0906,0.9169,0.9891,0.0597,331.3137
TR08,travel,ministral8b,3,30,829,68.1776,1.1323,0.8831,0.9778,0.0585,255.1268
TR08,travel,ministral8b,3,31,829,15.7401,1.0776,0.928,0.9984,0.0307,324.8076
TR08,travel,ministral8b,4,0,829,62.5857,1.0249,0.9757,0.9903,0.0596,284.4966
TR08,travel,ministral8b,4,1,829,198.1151,1.0265,0.9742,0.9888,0.0885,315.841
TR08,travel,ministral8b,4,2,829,81.3065,1.0633,0.9405,0.9882,0.0859,302.9163
TR08,travel,ministral8b,4,3,829,7.1376,1.0092,0.9909,0.9995,0.0213,344.998
TR08,travel,ministral8b,4,4,829,245.3843,1.2508,0.7995,0.9141,0.2156,238.4358
TR08,travel,ministral8b,4,5,829,89.8472,1.1544,0.8662,0.9838,0.0833,284.6291
TR08,travel,ministral8b,4,6,829,465.289,1.3135,0.7613,0.8753,0.2293,247.3659
TR08,travel,ministral8b,4,7,829,128.2817,1.327,0.7536,0.9375,0.0895,248.526
TR08,travel,ministral8b,4,8,829,432.1906,1.2682,0.7885,0.8603,0.2594,315.024
TR08,travel,ministral8b,4,9,829,324.0441,1.1989,0.8341,0.9046,0.2351,316.8478
TR08,travel,ministral8b,4,10,829,197.9346,1.2038,0.8307,0.9393,0.2144,311.2774
TR08,travel,ministral8b,4,11,829,285.5783,1.1996,0.8336,0.917,0.198,327.0063
TR08,travel,ministral8b,4,12,829,22.7368,1.1133,0.8982,0.9971,0.0418,292.1596
TR08,travel,ministral8b,4,13,829,105.7797,1.0967,0.9118,0.9692,0.1236,302.3973
TR08,travel,ministral8b,4,14,829,9.6872,1.0943,0.9138,0.9989,0.0274,369.6968
TR08,travel,ministral8b,4,15,829,15.9636,1.122,0.8912,0.9968,0.0392,351.8733
TR08,travel,ministral8b,4,16,829,171.5239,1.1185,0.8941,0.9365,0.1867,268.9725
TR08,travel,ministral8b,4,17,829,232.3976,1.1009,0.9084,0.9443,0.1979,283.7
TR08,travel,ministral8b,4,18,829,317.5099,1.0634,0.9404,0.9626,0.1567,311.5259
TR08,travel,ministral8b,4,19,829,132.3806,1.068,0.9363,0.9745,0.1313,287.5649
TR08,travel,ministral8b,4,20,829,250.0085,1.2415,0.8055,0.8341,0.2982,217.122
TR08,travel,ministral8b,4,21,829,58.3015,1.0596,0.9438,0.9824,0.0488,230.2359
TR08,travel,ministral8b,4,22,829,61.1847,1.0421,0.9596,0.9697,0.0733,274.042
TR08,travel,ministral8b,4,23,829,5.7667,1.0064,0.9937,0.9996,0.0186,353.0899
TR08,travel,ministral8b,4,24,829,220.5973,1.1647,0.8586,0.9383,0.2038,299.6113
TR08,travel,ministral8b,4,25,829,144.5535,1.1644,0.8588,0.9538,0.1727,305.953
TR08,travel,ministral8b,4,26,829,145.0837,1.1333,0.8824,0.9606,0.1542,306.4463
TR08,travel,ministral8b,4,27,829,98.2173,1.1551,0.8657,0.9698,0.1058,316.0087
TR08,travel,ministral8b,4,28,829,137.2463,1.0302,0.9707,0.9837,0.0519,302.0822
TR08,travel,ministral8b,4,29,829,247.4037,1.2109,0.8259,0.8571,0.0987,242.3049
TR08,travel,ministral8b,4,30,829,118.8908,1.0392,0.9623,0.9744,0.1301,296.2664
TR08,travel,ministral8b,4,31,829,265.1167,1.1103,0.9007,0.9261,0.238,273.0486
TR08,travel,ministral8b,5,0,829,67.6235,1.0551,0.9478,0.9692,0.0309,337.5322
TR08,travel,ministral8b,5,1,829,191.7977,1.1272,0.8872,0.9095,0.1981,265.72
TR08,travel,ministral8b,5,2,829,80.9314,1.0442,0.9577,0.9773,0.054,290.8874
TR08,travel,ministral8b,5,3,829,88.645,1.0594,0.9439,0.9669,0.0432,303.8793
TR08,travel,ministral8b,5,4,829,104.4552,1.0565,0.9465,0.9723,0.108,272.9062
TR08,travel,ministral8b,5,5,829,111.0977,1.0846,0.922,0.9625,0.1202,281.3391
TR08,travel,ministral8b,5,6,829,125.4885,1.0736,0.9314,0.9619,0.1313,298.5851
TR08,travel,ministral8b,5,7,829,122.2905,1.0955,0.9128,0.9495,0.0907,240.2101
TR08,travel,ministral8b,5,8,829,42.1316,1.0749,0.9303,0.9734,0.0396,320.0874
TR08,travel,ministral8b,5,9,829,41.7747,1.0482,0.954,0.9828,0.0651,359.3906
TR08,travel,ministral8b,5,10,829,160.2808,1.1619,0.8606,0.9257,0.1926,285.8143
TR08,travel,ministral8b,5,11,829,94.3324,1.2491,0.8006,0.9405,0.1054,245.1908
TR08,travel,ministral8b,5,12,829,227.6037,1.3646,0.7328,0.7852,0.1379,207.6266
TR08,travel,ministral8b,5,13,829,215.9374,1.2858,0.7778,0.8243,0.2436,255.2965
TR08,travel,ministral8b,5,14,829,303.1939,1.1939,0.8376,0.8685,0.2321,213.9738
TR08,travel,ministral8b,5,15,829,325.0715,1.3198,0.7577,0.7959,0.3109,236.8656
TR08,travel,ministral8b,5,16,829,134.3959,1.1812,0.8466,0.9552,0.1158,252.0667
TR08,travel,ministral8b,5,17,829,284.1917,1.1528,0.8674,0.9206,0.2205,274.0591
TR08,travel,ministral8b,5,18,829,116.118,1.1803,0.8472,0.9623,0.0809,245.8168
TR08,travel,ministral8b,5,19,829,177.5092,1.0836,0.9229,0.9865,0.1058,321.2605
TR08,travel,ministral8b,5,20,829,373.8483,1.0975,0.9112,0.9335,0.1784,274.3799
TR08,travel,ministral8b,5,21,829,148.4087,1.1603,0.8619,0.9089,0.1565,272.8227
TR08,travel,ministral8b,5,22,829,155.1737,1.122,0.8913,0.939,0.0942,313.1739
TR08,travel,ministral8b,5,23,829,229.01,1.2756,0.784,0.8413,0.2113,212.9327
TR08,travel,ministral8b,5,24,829,288.5365,1.1607,0.8615,0.875,0.0795,302.3258
TR08,travel,ministral8b,5,25,829,40.2403,1.0065,0.9935,0.9967,0.0322,400.4556
TR08,travel,ministral8b,5,26,829,211.5546,1.1026,0.907,0.9219,0.0642,346.6807
TR08,travel,ministral8b,5,27,829,396.9858,1.0783,0.9274,0.9339,0.1722,341.1619
TR08,travel,ministral8b,5,28,829,692.7099,1.5995,0.6252,0.6401,0.3641,233.8896
TR08,travel,ministral8b,5,29,829,305.7356,1.0821,0.9241,0.9353,0.2404,300.6932
TR08,travel,ministral8b,5,30,829,133.0446,1.0585,0.9448,0.9558,0.1695,260.719
TR08,travel,ministral8b,5,31,829,396.0342,1.3184,0.7585,0.796,0.3906,236.9828
TR08,travel,ministral8b,6,0,829,234.2494,1.1116,0.8996,0.9139,0.2068,293.6786
TR08,travel,ministral8b,6,1,829,53.5385,1.0369,0.9644,0.9921,0.0552,330.1994
TR08,travel,ministral8b,6,2,829,121.6057,1.0561,0.9469,0.9737,0.0452,338.3126
TR08,travel,ministral8b,6,3,829,26.5625,1.0266,0.9741,0.997,0.0336,370.468
TR08,travel,ministral8b,6,4,829,229.2718,1.1205,0.8925,0.9382,0.2023,294.1432
TR08,travel,ministral8b,6,5,829,152.7004,1.2433,0.8043,0.9391,0.1512,275.0732
TR08,travel,ministral8b,6,6,829,306.8276,1.3566,0.7371,0.8384,0.2789,242.1022
TR08,travel,ministral8b,6,7,829,232.7259,1.3137,0.7612,0.873,0.2499,236.629
TR08,travel,ministral8b,6,8,829,43.2367,1.0172,0.9831,0.9924,0.0413,329.6497
TR08,travel,ministral8b,6,9,829,62.5747,1.0145,0.9857,0.9938,0.0465,303.7171
TR08,travel,ministral8b,6,10,829,81.6958,1.0309,0.97,0.9828,0.0576,288.7303
TR08,travel,ministral8b,6,11,829,57.2876,1.0227,0.9778,0.9899,0.0565,282.1151
TR08,travel,ministral8b,6,12,829,92.1596,1.1822,0.8459,0.9406,0.0647,247.5537
TR08,travel,ministral8b,6,13,829,159.221,1.2751,0.7843,0.8795,0.1205,230.0613
TR08,travel,ministral8b,6,14,829,158.9262,1.5092,0.6626,0.8488,0.0875,207.173
TR08,travel,ministral8b,6,15,829,228.2304,1.2867,0.7772,0.8915,0.111,197.8422
TR08,travel,ministral8b,6,16,829,116.132,1.0861,0.9208,0.9493,0.0727,221.7026
TR08,travel,ministral8b,6,17,829,8.8836,1.0537,0.9491,0.9985,0.0275,373.6773
TR08,travel,ministral8b,6,18,829,21.2842,1.0083,0.9917,0.9968,0.0316,308.8574
