task_id,model_tag,layer,head,seq_len,band_width,target_group,selection_rank,source_erank,source_diag_conc,source_mean_dist,intervention_fired,kl_div,js_div,top10_overlap
TR08,qwen3_8b,7,4,574,5,low_rank_diffuse,3,2.36105,0.028991666666666666,155.08359166666665,1,0.004661,0.00117,1.0
TR08,qwen3_8b,9,30,574,5,low_rank_diffuse,4,1.7939666666666667,0.026591666666666666,153.53786666666667,1,0.010661,0.002608,1.0
TR08,qwen3_8b,9,8,574,5,low_rank_diffuse,5,2.4780666666666664,0.025316666666666668,153.0492,1,0.005084,0.001296,1.0
TR08,qwen3_8b,9,28,574,5,low_rank_diffuse,6,3.034283333333333,0.03038333333333333,152.54668333333333,1,0.00276,0.000691,0.9
BZ01,qwen3_8b,35,24,205,5,high_complex_global,1,133.98024166666667,0.24324166666666666,120.08909166666666,1,1e-06,0.0,1.0
BZ01,qwen3_8b,10,21,205,5,high_complex_global,2,245.31154166666667,0.3555166666666667,80.43694166666667,1,0.051508,0.011909,0.7
BZ01,qwen3_8b,10,28,205,5,high_complex_global,3,187.74440833333333,0.2881,96.37383333333334,1,0.024807,0.007053,0.8
BZ01,qwen3_8b,7,11,205,5,high_complex_global,4,156.45879166666666,0.274425,106.92231666666667,1,0.077589,0.015122,0.7
BZ01,qwen3_8b,11,1,205,5,high_complex_global,5,179.31461666666667,0.2582666666666667,90.15249999999999,1,0.06884,0.018252,0.8
BZ01,qwen3_8b,24,24,205,5,high_complex_global,6,197.04217500000001,0.28646666666666665,83.71994166666667,1,0.006427,0.001529,0.9
BZ01,qwen3_8b,12,25,205,5,local_band,1,312.42988333333335,0.9706666666666667,2.1846583333333336,1,0.022912,0.005574,0.8
BZ01,qwen3_8b,1,4,205,5,local_band,2,295.31876666666665,0.9724416666666666,2.5935166666666665,1,0.027451,0.008021,0.8
BZ01,qwen3_8b,0,1,205,5,local_band,3,299.2618166666667,0.9419916666666667,4.321808333333333,1,0.0472,0.009726,0.7
BZ01,qwen3_8b,1,7,205,5,local_band,4,216.56581666666668,0.9095166666666666,6.7790333333333335,1,0.065784,0.01371,0.7
BZ01,qwen3_8b,0,15,205,5,local_band,5,275.8919333333333,0.8991666666666666,5.394175000000001,1,0.037113,0.008875,0.7
BZ01,qwen3_8b,16,27,205,5,local_band,6,311.0004833333333,0.9144833333333334,9.318125,1,0.030524,0.006618,0.8
BZ01,qwen3_8b,13,12,205,5,low_rank_diffuse,1,1.0086083333333333,0.022675,156.03235,1,0.070826,0.014612,0.8
BZ01,qwen3_8b,7,6,205,5,low_rank_diffuse,2,1.586575,0.0234,154.88856666666666,1,0.060267,0.012501,0.7
BZ01,qwen3_8b,7,4,205,5,low_rank_diffuse,3,2.36105,0.028991666666666666,155.08359166666665,1,0.046827,0.013897,0.8
BZ01,qwen3_8b,9,30,205,5,low_rank_diffuse,4,1.7939666666666667,0.026591666666666666,153.53786666666667,1,0.112046,0.021232,0.7
BZ01,qwen3_8b,9,8,205,5,low_rank_diffuse,5,2.4780666666666664,0.025316666666666668,153.0492,1,0.328055,0.09271,0.8
BZ01,qwen3_8b,9,28,205,5,low_rank_diffuse,6,3.034283333333333,0.03038333333333333,152.54668333333333,1,0.044005,0.01133,0.8
BZ09,qwen3_8b,35,24,224,5,high_complex_global,1,133.98024166666667,0.24324166666666666,120.08909166666666,1,0.000121,3e-05,0.9
BZ09,qwen3_8b,10,21,224,5,high_complex_global,2,245.31154166666667,0.3555166666666667,80.43694166666667,1,0.03827,0.009377,0.7
BZ09,qwen3_8b,10,28,224,5,high_complex_global,3,187.74440833333333,0.2881,96.37383333333334,1,0.031133,0.007681,0.7
BZ09,qwen3_8b,7,11,224,5,high_complex_global,4,156.45879166666666,0.274425,106.92231666666667,1,0.013047,0.003265,0.8
BZ09,qwen3_8b,11,1,224,5,high_complex_global,5,179.31461666666667,0.2582666666666667,90.15249999999999,1,0.084438,0.020509,0.7
BZ09,qwen3_8b,24,24,224,5,high_complex_global,6,197.04217500000001,0.28646666666666665,83.71994166666667,1,0.002651,0.000662,1.0
BZ09,qwen3_8b,12,25,224,5,local_band,1,312.42988333333335,0.9706666666666667,2.1846583333333336,1,0.268046,0.062251,0.6
BZ09,qwen3_8b,1,4,224,5,local_band,2,295.31876666666665,0.9724416666666666,2.5935166666666665,1,0.037209,0.009127,0.7
BZ09,qwen3_8b,0,1,224,5,local_band,3,299.2618166666667,0.9419916666666667,4.321808333333333,1,0.069343,0.016958,0.7
BZ09,qwen3_8b,1,7,224,5,local_band,4,216.56581666666668,0.9095166666666666,6.7790333333333335,1,0.002839,0.00071,0.8
BZ09,qwen3_8b,0,15,224,5,local_band,5,275.8919333333333,0.8991666666666666,5.394175000000001,1,0.004069,0.001014,0.8
BZ09,qwen3_8b,16,27,224,5,local_band,6,311.0004833333333,0.9144833333333334,9.318125,1,0.078414,0.01929,0.7
BZ09,qwen3_8b,13,12,224,5,low_rank_diffuse,1,1.0086083333333333,0.022675,156.03235,1,0.091604,0.022187,0.8
BZ09,qwen3_8b,7,6,224,5,low_rank_diffuse,2,1.586575,0.0234,154.88856666666666,1,0.349354,0.081042,0.5
BZ09,qwen3_8b,7,4,224,5,low_rank_diffuse,3,2.36105,0.028991666666666666,155.08359166666665,1,0.062343,0.015174,0.7
BZ09,qwen3_8b,9,30,224,5,low_rank_diffuse,4,1.7939666666666667,0.026591666666666666,153.53786666666667,1,0.918485,0.19471,0.3
BZ09,qwen3_8b,9,8,224,5,low_rank_diffuse,5,2.4780666666666664,0.025316666666666668,153.0492,1,0.008329,0.002063,0.9
BZ09,qwen3_8b,9,28,224,5,low_rank_diffuse,6,3.034283333333333,0.03038333333333333,152.54668333333333,1,0.094832,0.022858,0.7
TC01,qwen3_8b,35,24,211,5,high_complex_global,1,133.98024166666667,0.24324166666666666,120.08909166666666,1,0.00047,0.000116,1.0
TC01,qwen3_8b,10,21,211,5,high_complex_global,2,245.31154166666667,0.3555166666666667,80.43694166666667,1,0.241473,0.060896,0.8
TC01,qwen3_8b,10,28,211,5,high_complex_global,3,187.74440833333333,0.2881,96.37383333333334,1,0.017292,0.004452,0.9
TC01,qwen3_8b,7,11,211,5,high_complex_global,4,156.45879166666666,0.274425,106.92231666666667,1,0.062194,0.015884,0.9
TC01,qwen3_8b,11,1,211,5,high_complex_global,5,179.31461666666667,0.2582666666666667,90.15249999999999,1,0.00895,0.002235,1.0
TC01,qwen3_8b,24,24,211,5,high_complex_global,6,197.04217500000001,0.28646666666666665,83.71994166666667,1,0.007828,0.001893,0.9
TC01,qwen3_8b,12,25,211,5,local_band,1,312.42988333333335,0.9706666666666667,2.1846583333333336,1,0.013868,0.003516,0.9
TC01,qwen3_8b,1,4,211,5,local_band,2,295.31876666666665,0.9724416666666666,2.5935166666666665,1,0.027499,0.006771,0.9
TC01,qwen3_8b,0,1,211,5,local_band,3,299.2618166666667,0.9419916666666667,4.321808333333333,1,0.325135,0.08113,0.8
TC01,qwen3_8b,1,7,211,5,local_band,4,216.56581666666668,0.9095166666666666,6.7790333333333335,1,0.009355,0.002265,1.0
TC01,qwen3_8b,0,15,211,5,local_band,5,275.8919333333333,0.8991666666666666,5.394175000000001,1,0.149095,0.037789,0.9
TC01,qwen3_8b,16,27,211,5,local_band,6,311.0004833333333,0.9144833333333334,9.318125,1,0.004513,0.001123,0.9
TC01,qwen3_8b,13,12,211,5,low_rank_diffuse,1,1.0086083333333333,0.022675,156.03235,1,0.026837,0.006926,1.0
TC01,qwen3_8b,7,6,211,5,low_rank_diffuse,2,1.586575,0.0234,154.88856666666666,1,0.042886,0.010175,0.8
TC01,qwen3_8b,7,4,211,5,low_rank_diffuse,3,2.36105,0.028991666666666666,155.08359166666665,1,0.011942,0.002917,0.8
TC01,qwen3_8b,9,30,211,5,low_rank_diffuse,4,1.7939666666666667,0.026591666666666666,153.53786666666667,1,0.371079,0.06496,0.6
TC01,qwen3_8b,9,8,211,5,low_rank_diffuse,5,2.4780666666666664,0.025316666666666668,153.0492,1,0.009034,0.002227,0.9
TC01,qwen3_8b,9,28,211,5,low_rank_diffuse,6,3.034283333333333,0.03038333333333333,152.54668333333333,1,0.221049,0.059465,0.8
TC10,qwen3_8b,35,24,234,5,high_complex_global,1,133.98024166666667,0.24324166666666666,120.08909166666666,1,8.5e-05,2.1e-05,1.0
TC10,qwen3_8b,10,21,234,5,high_complex_global,2,245.31154166666667,0.3555166666666667,80.43694166666667,1,0.009203,0.002291,1.0
TC10,qwen3_8b,10,28,234,5,high_complex_global,3,187.74440833333333,0.2881,96.37383333333334,1,0.004068,0.001003,1.0
TC10,qwen3_8b,7,11,234,5,high_complex_global,4,156.45879166666666,0.274425,106.92231666666667,1,0.011085,0.002764,0.9
TC10,qwen3_8b,11,1,234,5,high_complex_global,5,179.31461666666667,0.2582666666666667,90.15249999999999,1,0.007184,0.001786,1.0
TC10,qwen3_8b,24,24,234,5,high_complex_global,6,197.04217500000001,0.28646666666666665,83.71994166666667,1,0.001458,0.000365,1.0
TC10,qwen3_8b,12,25,234,5,local_band,1,312.42988333333335,0.9706666666666667,2.1846583333333336,1,0.009856,0.002524,0.9
TC10,qwen3_8b,1,4,234,5,local_band,2,295.31876666666665,0.9724416666666666,2.5935166666666665,1,0.006089,0.001522,1.0
TC10,qwen3_8b,0,1,234,5,local_band,3,299.2618166666667,0.9419916666666667,4.321808333333333,1,0.004154,0.001053,1.0
TC10,qwen3_8b,1,7,234,5,local_band,4,216.56581666666668,0.9095166666666666,6.7790333333333335,1,0.003926,0.00098,1.0
TC10,qwen3_8b,0,15,234,5,local_band,5,275.8919333333333,0.8991666666666666,5.394175000000001,1,0.004927,0.001219,1.0
TC10,qwen3_8b,16,27,234,5,local_band,6,311.0004833333333,0.9144833333333334,9.318125,1,0.010755,0.002657,1.0
TC10,qwen3_8b,13,12,234,5,low_rank_diffuse,1,1.0086083333333333,0.022675,156.03235,1,0.013389,0.003338,1.0
TC10,qwen3_8b,7,6,234,5,low_rank_diffuse,2,1.586575,0.0234,154.88856666666666,1,0.031094,0.007482,0.9
TC10,qwen3_8b,7,4,234,5,low_rank_diffuse,3,2.36105,0.028991666666666666,155.08359166666665,1,0.002138,0.000535,1.0
TC10,qwen3_8b,9,30,234,5,low_rank_diffuse,4,1.7939666666666667,0.026591666666666666,153.53786666666667,1,0.02162,0.005371,1.0
TC10,qwen3_8b,9,8,234,5,low_rank_diffuse,5,2.4780666666666664,0.025316666666666668,153.0492,1,0.016029,0.004064,0.9
TC10,qwen3_8b,9,28,234,5,low_rank_diffuse,6,3.034283333333333,0.03038333333333333,152.54668333333333,1,0.02037,0.005003,0.9
